average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
1206.561805263093,1228.7783016427115,1182.3551455056718,9.622264485731895,0.09417970248579582,0.4362512456421542,0.005379571038130351,0.07338796111902098,0.0026881612578269196,0.011672495754015133,0.0004967406008480687,0.0023391544558189477
