timestamp,J11,J12,J13,J14,J15,J16,J21,J22,J23,J24,J25,J26
 204,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 216,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 228,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 240,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 252,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 264,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 276,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 288,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 300,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 312,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 324,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 336,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 348,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 360,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 372,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 384,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 396,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 408,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 420,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 432,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 444,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 456,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 468,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 480,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 492,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 504,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 516,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 528,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 540,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 552,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 564,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 576,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 588,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 600,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 612,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 624,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 636,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 648,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 660,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 672,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 684,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 696,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 708,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 720,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 732,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 744,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 756,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 768,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 780,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 792,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 804,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 816,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 828,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 840,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 852,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 864,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 876,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 888,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 900,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 912,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 924,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 936,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 948,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 960,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 972,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
 984,  -8.8690, -38.7818, -35.0469, -68.6693, -51.9970, -40.8594,   3.1363, -21.4053,   9.3827,  45.9764,  22.7990,  47.7288
