primitives,points,q_bp
movej_fit,"[array([ 658.20608858, -766.30245113,  607.69481478])]","[array([-1.05294567,  0.21547605,  0.11517016,  2.7867445 ,  1.50529108,
       -0.16340745])]"
movel_fit,"[array([ 652.71504953, -719.59046807,  590.72899242])]","[array([-1.0323698 ,  0.13450207, -0.00436579,  2.78478874,  1.46202869,
       -0.16914602])]"
movel_fit,"[array([ 647.1199304 , -672.94121233,  573.68512384])]","[array([-1.0126072 ,  0.05319494, -0.11994146,  2.77788687,  1.41919587,
       -0.1747846 ])]"
movel_fit,"[array([ 640.69618975, -620.63251581,  554.20738215])]","[array([-1.01592342,  0.02903268, -0.18321881,  2.72471376,  1.44522451,
       -0.25137959])]"
movel_fit,"[array([ 638.57491838, -566.06797666,  540.82948079])]","[array([-1.00564443,  0.0111944 , -0.23160496,  2.68141151,  1.47592573,
       -0.35278623])]"
movel_fit,"[array([ 640.33251464, -510.4423822 ,  533.16902733])]","[array([-0.99290215, -0.00629325, -0.27710284,  2.63348019,  1.50516954,
       -0.44765668])]"
movel_fit,"[array([ 645.50476664, -454.52763895,  530.86300673])]","[array([-0.97419669, -0.02566774, -0.3195668 ,  2.58628139,  1.53023043,
       -0.53570325])]"
movel_fit,"[array([ 653.45070762, -398.95403968,  533.20041234])]","[array([-0.94917431, -0.04915569, -0.35995993,  2.54072237,  1.54896516,
       -0.61542646])]"
movel_fit,"[array([ 663.48706285, -344.02452076,  539.33807045])]","[array([-0.9145221 , -0.0726644 , -0.39201761,  2.50133832,  1.56366442,
       -0.69324004])]"
movel_fit,"[array([ 674.98272492, -289.80441692,  548.4504476 ])]","[array([-0.86949562, -0.09277115, -0.41233011,  2.46935044,  1.57579407,
       -0.77196431])]"
movel_fit,"[array([ 687.36882566, -236.20961987,  559.7832463 ])]","[array([-0.81509689, -0.10820469, -0.42082197,  2.44409575,  1.5854339 ,
       -0.85122104])]"
movel_fit,"[array([ 700.15772497, -183.02451732,  572.68411398])]","[array([-0.75220764, -0.11793268, -0.41766337,  2.42530719,  1.59275766,
       -0.93054409])]"
movel_fit,"[array([ 712.86319668, -130.09904559,  586.52374153])]","[array([-0.68181806, -0.12169564, -0.40363667,  2.41301618,  1.59768335,
       -1.00906592])]"
movel_fit,"[array([725.03578479, -77.18941857, 600.72948396])]","[array([-0.604293  , -0.11903318, -0.3789239 ,  2.40804716,  1.60055666,
       -1.08664174])]"
movel_fit,"[array([736.21480001, -23.9718484 , 614.7411244 ])]","[array([-0.51891566, -0.10732759, -0.34142323,  2.41250934,  1.60352456,
       -1.16466333])]"
movel_fit,"[array([745.87615577,  29.7809476 , 627.93515952])]","[array([-0.42512905, -0.08447651, -0.28946305,  2.42842541,  1.60897257,
       -1.24397525])]"
movel_fit,"[array([753.39702743,  84.19136169, 639.58915228])]","[array([-0.32276376, -0.05106393, -0.22375553,  2.45730465,  1.617925  ,
       -1.32403961])]"
movel_fit,"[array([758.07865018, 139.37517471, 648.89232064])]","[array([-0.21077363, -0.00617005, -0.14378491,  2.50132609,  1.63287322,
       -1.4053962 ])]"
movel_fit,"[array([759.12133815, 195.20032973, 654.90257886])]","[array([-0.08834292,  0.05355245, -0.04780067,  2.56202842,  1.65895222,
       -1.48918807])]"
movel_fit,"[array([755.71796489, 251.23821456, 656.62141604])]","[array([ 0.04330325,  0.12892945,  0.06196256,  2.63789895,  1.69958381,
       -1.57449865])]"
movel_fit,"[array([747.21599443, 306.64657567, 653.15671847])]","[array([ 0.17967734,  0.21954021,  0.18005691,  2.72315976,  1.75637567,
       -1.65918205])]"
movel_fit,"[array([733.3790885 , 360.32983892, 644.02264158])]","[array([ 0.31267774,  0.32633264,  0.30190987,  2.80727988,  1.83038825,
       -1.74254972])]"
movel_fit,"[array([714.518762  , 411.19063972, 629.3012182 ])]","[array([ 0.43263009,  0.4513327 ,  0.42670776,  2.87740339,  1.92183212,
       -1.82693907])]"
movel_fit,"[array([691.37291908, 458.46674322, 609.62068624])]","[array([ 0.53208848,  0.59497435,  0.5563269 ,  2.92256825,  2.02872012,
       -1.91721443])]"
movel_fit,"[array([664.88313313, 501.89701134, 585.87674574])]","[array([ 0.6096068 ,  0.74543851,  0.68219082,  2.93920357,  2.13756295,
       -2.01567195])]"
movel_fit,"[array([635.8352938 , 541.68287687, 558.91774069])]","[array([ 0.66675977,  0.90035492,  0.80485963,  2.9243629 ,  2.24475322,
       -2.1286584 ])]"
movel_fit,"[array([604.87212782, 578.04864224, 529.35999288])]","[array([ 0.70704559,  1.0482813 ,  0.91184248,  2.87835875,  2.33824074,
       -2.25842319])]"
movel_fit,"[array([572.38103821, 611.5429785 , 498.20935855])]","[array([ 0.7352995 ,  1.1809371 ,  0.98920377,  2.80420511,  2.40997801,
       -2.39745556])]"
movel_fit,"[array([543.70955533, 641.22007837, 469.96454717])]","[array([ 0.76704822,  1.14927707,  0.90210304,  2.79749118,  2.33351478,
       -2.40474376])]"
movel_fit,"[array([514.9346486 , 671.06794125, 442.0162051 ])]","[array([ 0.79736862,  1.14781817,  0.85774342,  2.77802693,  2.28314353,
       -2.42171249])]"
