primitives,points,q_bp
movej_fit,"[array([ 658.20608858, -766.30245113,  607.69481478])]","[array([-1.05294567,  0.21547605,  0.11517016,  2.7867445 ,  1.50529108,
       -0.16340745])]"
movel_fit,"[array([ 652.71504953, -719.59046807,  590.72899242])]","[array([-1.0323698 ,  0.13450207, -0.00436579,  2.78478874,  1.46202869,
       -0.16914602])]"
movel_fit,"[array([ 647.10337508, -672.85625944,  573.87360626])]","[array([-1.01207442,  0.05415867, -0.11855857,  2.77875707,  1.42050709,
       -0.17556161])]"
movel_fit,"[array([ 640.72268015, -620.5963261 ,  554.32464538])]","[array([-1.0158337 ,  0.02908073, -0.18299052,  2.72478775,  1.44541868,
       -0.25154318])]"
movel_fit,"[array([ 638.5724629 , -566.06384972,  540.8687308 ])]","[array([-1.00579949,  0.01117918, -0.23167197,  2.68116544,  1.47597192,
       -0.35260225])]"
movel_fit,"[array([ 640.33328254, -510.42608513,  533.16980134])]","[array([-0.99294585, -0.00638166, -0.27720525,  2.6333939 ,  1.50511035,
       -0.44760675])]"
movel_fit,"[array([ 645.51585195, -454.50671237,  530.83057816])]","[array([-0.97424066, -0.02584078, -0.31976883,  2.58618781,  1.53006032,
       -0.53564792])]"
movel_fit,"[array([ 653.47298211, -398.94040347,  533.14989595])]","[array([-0.94912584, -0.04924859, -0.36004391,  2.54076116,  1.54881846,
       -0.61547074])]"
movel_fit,"[array([ 663.51660222, -344.00338823,  539.2805228 ])]","[array([-0.91443913, -0.07270884, -0.39204469,  2.50141589,  1.56354691,
       -0.69331433])]"
movel_fit,"[array([ 675.01059471, -289.77803191,  548.38812591])]","[array([-0.86941518, -0.09281426, -0.41236183,  2.46942613,  1.57567943,
       -0.77203065])]"
movel_fit,"[array([ 687.39923575, -236.17445724,  559.72152616])]","[array([-0.81500975, -0.10823844, -0.42083966,  2.44417218,  1.58532916,
       -0.8512934 ])]"
movel_fit,"[array([ 700.17319364, -183.01568561,  572.60362523])]","[array([-0.75216771, -0.11799184, -0.41772143,  2.42539186,  1.59262742,
       -0.93057147])]"
movel_fit,"[array([ 712.88048741, -130.07754158,  586.43642259])]","[array([-0.68177592, -0.12176579, -0.40370588,  2.41309901,  1.59754748,
       -1.00909421])]"
movel_fit,"[array([725.05721973, -77.14187926, 600.63134223])]","[array([-0.6042112 , -0.11906614, -0.37895565,  2.40815876,  1.60044639,
       -1.0866973 ])]"
movel_fit,"[array([736.23132873, -23.92589724, 614.61592596])]","[array([-0.51883781, -0.10734961, -0.34145763,  2.4126526 ,  1.60341565,
       -1.16470626])]"
movel_fit,"[array([745.87800173,  29.80537808, 627.76891462])]","[array([-0.42511263, -0.08458092, -0.28960348,  2.42857496,  1.60880489,
       -1.24395804])]"
movel_fit,"[array([753.39630736,  84.226013  , 639.39086015])]","[array([-0.32277886, -0.0511769 , -0.22391821,  2.45745073,  1.61776418,
       -1.32398997])]"
movel_fit,"[array([758.06773417, 139.40141111, 648.66013433])]","[array([-0.21081486, -0.00627952, -0.14396174,  2.50148865,  1.63273843,
       -1.40531364])]"
movel_fit,"[array([759.10463912, 195.22453145, 654.6542626 ])]","[array([-0.08839804,  0.05340758, -0.04801141,  2.56218505,  1.65880534,
       -1.48909316])]"
movel_fit,"[array([755.69905099, 251.24680996, 656.3876622 ])]","[array([ 0.04323237,  0.1287853 ,  0.06175966,  2.63802705,  1.69946392,
       -1.57439328])]"
movel_fit,"[array([747.20642084, 306.63844804, 652.98489073])]","[array([ 0.17961709,  0.21949443,  0.17996717,  2.72323976,  1.75636346,
       -1.6590961 ])]"
movel_fit,"[array([733.38511032, 360.31767464, 643.93344245])]","[array([ 0.31261885,  0.32645248,  0.30195777,  2.80725028,  1.8305058 ,
       -1.74248112])]"
movel_fit,"[array([714.52632413, 411.1867997 , 629.31087997])]","[array([ 0.43258972,  0.45161037,  0.42694137,  2.87729411,  1.92209515,
       -1.82692963])]"
movel_fit,"[array([691.36205681, 458.4800919 , 609.7084364 ])]","[array([ 0.53207922,  0.59505063,  0.55631191,  2.9224318 ,  2.02871993,
       -1.91724903])]"
movel_fit,"[array([664.83626188, 501.95903292, 585.99448679])]","[array([ 0.60963507,  0.74560058,  0.68214498,  2.93896169,  2.13753629,
       -2.01578892])]"
movel_fit,"[array([635.76668186, 541.75680151, 559.04683254])]","[array([ 0.66676185,  0.90026887,  0.80439714,  2.92403755,  2.24439801,
       -2.12879944])]"
movel_fit,"[array([604.78740119, 578.18643691, 529.62094146])]","[array([ 0.70710766,  1.04885425,  0.91224546,  2.87777818,  2.33852564,
       -2.25883138])]"
movel_fit,"[array([572.22266749, 611.72372648, 498.5464033 ])]","[array([ 0.73592744,  1.17439231,  0.9804473 ,  2.80722502,  2.40281529,
       -2.39502681])]"
movel_fit,"[array([543.70955533, 641.22007837, 469.96454717])]","[array([ 0.76704822,  1.14927707,  0.90210304,  2.79749118,  2.33351478,
       -2.40474376])]"
movel_fit,"[array([514.9346486 , 671.06794125, 442.0162051 ])]","[array([ 0.79736862,  1.14781817,  0.85774342,  2.77802693,  2.28314353,
       -2.42171249])]"
