breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([-286.27291599,  572.97026622,  405.76114662])]","[array([1.15794132, 0.10845586, 0.79737679, 3.10373149, 0.71818844,
       0.87760416])]"
1665,moveabsj,"[array([-370.1468922 ,  502.84421176,  389.49366566])]","[array([1.30296343, 0.10460891, 0.80374504, 3.0479523 , 0.73194836,
       0.87846518])]"
3332,moveabsj,"[array([-375.82377671,  498.30017649,  390.9247251 ])]","[array([1.3143139 , 0.10137365, 0.80123898, 3.04306777, 0.73532064,
       0.87967433])]"
4999,moveabsj,"[array([-381.79120176,  494.66188051,  394.92451915])]","[array([1.32686395, 0.09510175, 0.79607605, 3.03806505, 0.74118719,
       0.88161435])]"
6665,moveabsj,"[array([-388.09383649,  491.84179792,  401.42205207])]","[array([1.34056484, 0.08610198, 0.78830552, 3.03300778, 0.74954656,
       0.88426994])]"
8332,moveabsj,"[array([-394.77902248,  489.60546682,  410.25823971])]","[array([1.35529602, 0.07470838, 0.7782545 , 3.02796294, 0.76029933,
       0.88761771])]"
9999,moveabsj,"[array([-401.8375361 ,  487.7693083 ,  421.27230169])]","[array([1.37087408, 0.0613659 , 0.76602552, 3.0230782 , 0.77251026,
       0.8916099 ])]"
11665,moveabsj,"[array([-409.15507991,  485.95240519,  433.74748635])]","[array([1.38681179, 0.0470633 , 0.75253805, 3.01836793, 0.78578418,
       0.89616527])]"
13332,moveabsj,"[array([-416.59720223,  483.7787438 ,  446.75892055])]","[array([1.40269248, 0.03280494, 0.73890696, 3.01400726, 0.79923046,
       0.90104324])]"
14999,moveabsj,"[array([-423.93935129,  480.98538729,  459.20864128])]","[array([1.41802556, 0.01965589, 0.72625144, 3.01009046, 0.81140057,
       0.90600882])]"
16665,moveabsj,"[array([-430.88764668,  477.40376807,  469.51865113])]","[array([1.43223324, 0.00926221, 0.71613993, 3.00661627, 0.82162042,
       0.91077281])]"
18332,moveabsj,"[array([-437.19262011,  472.8111203 ,  476.36491221])]","[array([1.44484509e+00, 2.42838400e-03, 7.10190133e-01, 3.00351616e+00,
       8.28333780e-01, 9.15183414e-01])]"
19999,moveabsj,"[array([-442.63526928,  467.34992718,  478.34046284])]","[array([1.45558467e+00, 8.54988218e-04, 7.09424845e-01, 3.00108897e+00,
       8.29928716e-01, 9.18856826e-01])]"
21665,moveabsj,"[array([-446.79523391,  460.50274075,  473.45264935])]","[array([1.46337059, 0.0061653 , 0.71688102, 2.99898285, 0.82632159,
       0.92186764])]"
23332,moveabsj,"[array([-449.63216637,  451.92935679,  460.91457647])]","[array([1.46811579, 0.01948908, 0.73361081, 2.99813165, 0.81427359,
       0.92379851])]"
24999,moveabsj,"[array([-450.80160768,  440.59429952,  439.55527145])]","[array([1.46847288, 0.04336801, 0.76190996, 2.99823127, 0.79345035,
       0.92522353])]"
26665,moveabsj,"[array([-450.88217687,  425.12344611,  410.66835259])]","[array([1.4650614 , 0.0785719 , 0.80154158, 3.00024355, 0.76177353,
       0.92634126])]"
28332,moveabsj,"[array([-450.74970034,  403.94306837,  377.28190231])]","[array([1.4589213 , 0.12459614, 0.85058295, 3.0028132 , 0.72263917,
       0.92815256])]"
29999,moveabsj,"[array([-451.72523526,  378.19839392,  345.782117  ])]","[array([1.45376747, 0.175058  , 0.90046267, 3.00451548, 0.68109494,
       0.93030588])]"
31665,moveabsj,"[array([-454.08059825,  351.90354585,  321.48377722])]","[array([1.45253853, 0.21961766, 0.94237025, 3.00452691, 0.64511809,
       0.93143732])]"
33332,moveabsj,"[array([-457.01647782,  330.15396801,  306.35324215])]","[array([1.45564064, 0.24954718, 0.97062892, 3.00278683, 0.62079907,
       0.93097767])]"
34999,moveabsj,"[array([-459.56624554,  316.98467478,  299.90266877])]","[array([1.46182084, 0.26028764, 0.98240883, 2.99879226, 0.6137859 ,
       0.928964  ])]"
36665,moveabsj,"[array([-461.86065736,  315.45229877,  303.04142025])]","[array([1.47232744, 0.24579669, 0.97392551, 2.99341283, 0.62407349,
       0.92525021])]"
38332,moveabsj,"[array([-464.0076422 ,  324.4622681 ,  315.94850839])]","[array([1.48665774, 0.2066396 , 0.94444154, 2.98275491, 0.65537492,
       0.91972454])]"
39999,moveabsj,"[array([-468.57955836,  338.5264917 ,  338.7765698 ])]","[array([1.51070721, 0.14851229, 0.89544504, 2.96741777, 0.7042424 ,
       0.91065336])]"
41665,moveabsj,"[array([-477.29473703,  348.97315454,  367.46522838])]","[array([1.54519572, 0.08837594, 0.8371446 , 2.94732351, 0.7569978 ,
       0.90142964])]"
43332,moveabsj,"[array([-487.91540603,  350.95690493,  392.20191978])]","[array([1.58018179, 0.04549203, 0.79060706, 2.92892743, 0.79922911,
       0.89680058])]"
44999,moveabsj,"[array([-496.14008491,  346.95718459,  405.38746736])]","[array([1.60453734, 0.02565368, 0.76861412, 2.91979537, 0.81741139,
       0.89696725])]"
46665,moveabsj,"[array([-497.61453687,  339.14326309,  399.06178427])]","[array([1.6075947 , 0.03557804, 0.78264042, 2.92086917, 0.8125401 ,
       0.90146161])]"
48332,moveabsj,"[array([-494.22364237,  325.53362312,  377.23291511])]","[array([1.59361383, 0.06986792, 0.83263469, 2.9354563 , 0.77587122,
       0.91063934])]"
49999,moveabsj,"[array([-489.80373319,  236.61243838,  290.3374398 ])]","[array([1.54133059, 0.31102776, 1.09993377, 3.0358666 , 0.56092622,
       0.96614879])]"
