breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([2010.73826307, -305.20273498, 1069.58233376])]","[array([-0.12481816,  0.22628441,  0.77629606, -2.94167939,  1.15758413,
       -1.71805643])]"
1665,moveabsj,"[array([1969.75235285,  102.96628649, 1157.89344362])]","[array([ 0.10213594,  0.15252196,  0.81667646, -2.87344201,  1.19703944,
       -1.71717668])]"
3332,moveabsj,"[array([1962.43122502,  130.75959612, 1166.32426054])]","[array([ 0.11909879,  0.14686012,  0.81987396, -2.86636399,  1.20307829,
       -1.71434693])]"
4999,moveabsj,"[array([1953.76261735,  157.51504281, 1177.02018453])]","[array([ 0.1366046 ,  0.1409099 ,  0.82328353, -2.85692071,  1.21229514,
       -1.70886469])]"
6665,moveabsj,"[array([1943.96304391,  183.24571384, 1189.98748735])]","[array([ 0.15465039,  0.13472761,  0.82661459, -2.84518622,  1.22429042,
       -1.70091939])]"
8332,moveabsj,"[array([1933.22697965,  208.06290646, 1205.15458226])]","[array([ 0.1732562 ,  0.1283597 ,  0.82958977, -2.83129126,  1.23857566,
       -1.69083132])]"
9999,moveabsj,"[array([1921.91241837,  232.16177268, 1222.00330668])]","[array([ 0.19234659,  0.12217096,  0.83189723, -2.81570525,  1.2546634 ,
       -1.67901239])]"
11665,moveabsj,"[array([1910.27381944,  255.77473111, 1239.98997922])]","[array([ 0.21176408,  0.11617476,  0.83338692, -2.79910891,  1.27151309,
       -1.66623253])]"
13332,moveabsj,"[array([1898.45243213,  279.2544897 , 1258.22876908])]","[array([ 0.23136018,  0.1104481 ,  0.83417211, -2.78233781,  1.28824778,
       -1.65335862])]"
14999,moveabsj,"[array([1886.52342409,  302.9183705 , 1275.49219603])]","[array([ 0.25087172,  0.10495882,  0.83465815, -2.76647092,  1.30376758,
       -1.64147778])]"
16665,moveabsj,"[array([1874.43737515,  326.96427113, 1290.8485882 ])]","[array([ 0.26991466,  0.09917442,  0.83544662, -2.7527405 ,  1.3165499 ,
       -1.63187668])]"
18332,moveabsj,"[array([1861.84037751,  351.46303737, 1303.11996456])]","[array([ 0.28829792,  0.0929365 ,  0.8374849 , -2.74189437,  1.32638396,
       -1.62549796])]"
19999,moveabsj,"[array([1848.6670451 ,  376.53425986, 1311.19801126])]","[array([ 0.3056452 ,  0.08587832,  0.84153192, -2.73509612,  1.33216823,
       -1.62364296])]"
21665,moveabsj,"[array([1834.52405494,  401.84851349, 1314.41791013])]","[array([ 0.32133027,  0.07639555,  0.84865678, -2.73356235,  1.33128641,
       -1.62831515])]"
23332,moveabsj,"[array([1819.72613294,  427.90553712, 1310.52575316])]","[array([ 0.33515948,  0.0657127 ,  0.85929114, -2.7384324 ,  1.32412123,
       -1.64032766])]"
24999,moveabsj,"[array([1805.11421373,  455.15126047, 1298.14048769])]","[array([ 0.34660795,  0.05386941,  0.87299534, -2.75103013,  1.30780214,
       -1.66158781])]"
26665,moveabsj,"[array([1792.18922187,  484.76916323, 1275.80744892])]","[array([ 0.35569383,  0.04239275,  0.88793606, -2.771827  ,  1.28009896,
       -1.69319418])]"
28332,moveabsj,"[array([1782.7331893 ,  516.73423183, 1246.13638449])]","[array([ 0.36279838,  0.03239428,  0.90024972, -2.79845432,  1.23984686,
       -1.73430702])]"
29999,moveabsj,"[array([1776.86526087,  549.72502106, 1215.88958995])]","[array([ 0.36953817,  0.02540949,  0.9067192 , -2.82506834,  1.1941351 ,
       -1.77877274])]"
31665,moveabsj,"[array([1771.29740528,  581.26592181, 1192.83657701])]","[array([ 0.37783838,  0.0205408 ,  0.90893181, -2.84579937,  1.15545574,
       -1.81730384])]"
33332,moveabsj,"[array([1761.62162393,  609.77925885, 1180.61392055])]","[array([ 0.38900776,  0.0147438 ,  0.91166085, -2.85790141,  1.13185606,
       -1.84307249])]"
34999,moveabsj,"[array([1744.59121284,  633.95360111, 1179.80152223])]","[array([ 0.40376984,  0.00502468,  0.9190706 , -2.8596293 ,  1.12614659,
       -1.85249877])]"
36665,moveabsj,"[array([1719.61628783,  652.32811343, 1191.44094868])]","[array([ 0.42217789, -0.00818678,  0.93232883, -2.85031763,  1.14320002,
       -1.84126014])]"
38332,moveabsj,"[array([1687.67472441,  662.74906939, 1220.63955782])]","[array([ 0.44457656, -0.02567395,  0.94885274, -2.82671022,  1.18411733,
       -1.80937896])]"
39999,moveabsj,"[array([1653.67439643,  664.43764078, 1271.35633652])]","[array([ 0.47010673, -0.04523556,  0.96063861, -2.78796749,  1.24409423,
       -1.7608339 ])]"
41665,moveabsj,"[array([1625.28020732,  661.42460704, 1333.49832577])]","[array([ 0.49745821, -0.05904553,  0.95941047, -2.73703578,  1.30985507,
       -1.70817285])]"
43332,moveabsj,"[array([1603.85158016,  662.28383789, 1385.51879215])]","[array([ 0.52320476, -0.06777483,  0.9502027 , -2.69026485,  1.35748598,
       -1.66874523])]"
44999,moveabsj,"[array([1583.00577675,  672.78711324, 1412.95903173])]","[array([ 0.54615033, -0.07543529,  0.94750736, -2.66228341,  1.38369993,
       -1.65011532])]"
46665,moveabsj,"[array([1559.96714964,  692.42618573, 1411.89119713])]","[array([ 0.5625598 , -0.0899155 ,  0.96042997, -2.66356744,  1.3808884 ,
       -1.65898911])]"
48332,moveabsj,"[array([1536.44925082,  722.8436705 , 1374.61831321])]","[array([ 0.57369247, -0.10338013,  0.98861827, -2.69138496,  1.35426363,
       -1.69357254])]"
49999,moveabsj,"[array([1461.58910255,  858.82110124, 1126.83613034])]","[array([ 0.59994082, -0.13323725,  1.07703343, -2.83649657,  1.11534146,
       -1.91609668])]"
