primitives,points,q_bp
movej_fit,"[array([  948.25049108, -1172.33248932,   470.79867519])]","[array([-1.0493344 ,  1.42781935,  1.8253702 , -0.53118067, -1.56794965,
        1.8431254 ])]"
movel_fit,"[array([ 1055.41450106, -1141.93920811,   493.27059272])]","[array([-0.9668201 ,  1.41617956,  1.80959129, -0.50285113, -1.47355408,
        1.83064599])]"
movec_fit,"[array([ 1129.10755246, -1121.81553139,   496.351116  ]), array([ 1194.78935925, -1106.99328487,   524.28179512])]","[array([-0.90632908,  1.49703357,  1.93876978, -0.46641808, -1.4113286 ,
        1.81576692]), array([-0.86421243,  1.43497843,  1.83080095, -0.46230582, -1.32721945,
        1.84777141])]"
movec_fit,"[array([ 1220.65108807, -1102.70868642,   540.50153943]), array([ 1245.77991054, -1098.10494001,   557.40943449])]","[array([-0.83999066,  1.47262608,  1.90461362, -0.43504525, -1.29644065,
        1.84627314]), array([-0.81646078,  1.503739  ,  1.96376989, -0.40859899, -1.26108002,
        1.84928795])]"
movec_fit,"[array([ 1277.38866765, -1090.78140935,   576.62955356]), array([ 1308.78730748, -1079.98000998,   590.19767744])]","[array([-0.79545987,  1.48389545,  1.9312    , -0.40227793, -1.21579514,
        1.86478231]), array([-0.76997272,  1.50245154,  1.95826549, -0.38471138, -1.17347735,
        1.87404095])]"
movec_fit,"[array([ 1341.51095742, -1063.11424737,   594.68487754]), array([ 1374.56022366, -1040.05995601,   583.73871004])]","[array([-0.75166047,  1.47658281,  1.90200597, -0.39842867, -1.13789379,
        1.88023515]), array([-0.72071195,  1.55253733,  2.00101777, -0.37871553, -1.10434203,
        1.87058123])]"
movec_fit,"[array([ 1394.54225409, -1023.02314089,   566.72205822]), array([ 1414.21285465, -1003.3311442 ,   538.83192566])]","[array([-0.71721526,  1.50973123,  1.90615527, -0.4197985 , -1.0973314 ,
        1.86484774]), array([-0.708298  ,  1.52515096,  1.89566301, -0.44645876, -1.08993674,
        1.85882753])]"
movec_fit,"[array([1431.18169887, -986.5853369 ,  505.18300139]), array([1446.58741638, -971.58989106,  465.79726521])]","[array([-0.70273708,  1.5261239 ,  1.85492143, -0.47793082, -1.0800123 ,
        1.83628615]), array([-0.69963788,  1.55156214,  1.84590913, -0.51381463, -1.07031575,
        1.82882843])]"
movec_fit,"[array([1459.12446508, -961.02499817,  429.13971166]), array([1469.98059685, -952.61837592,  397.59294131])]","[array([-0.69624674,  1.56537441,  1.82125442, -0.54022017, -1.05477527,
        1.80162096]), array([-0.69982606,  1.54629581,  1.74237795, -0.58861406, -1.03722663,
        1.79639856])]"
movec_fit,"[array([1480.00859222, -945.24088392,  375.02004493]), array([1490.45227157, -936.84693286,  362.38608022])]","[array([-0.69342959,  1.58282601,  1.77285308, -0.59566753, -1.02374408,
        1.77758323]), array([-0.6901135 ,  1.56265355,  1.71707281, -0.61901637, -1.00621778,
        1.76631289])]"
movec_fit,"[array([1508.2607888 , -917.76645033,  363.61610096]), array([1528.46549714, -892.61807914,  392.93603777])]","[array([-0.67221685,  1.61220212,  1.79645161, -0.61063022, -0.99855713,
        1.7725593 ]), array([-0.65683439,  1.49296485,  1.62187867, -0.63331921, -0.97540933,
        1.77948239])]"
movec_fit,"[array([1539.6591091 , -877.63697192,  425.34331868]), array([1550.04291247, -866.15841163,  468.63127181])]","[array([-0.63456912,  1.56686921,  1.78682681, -0.58149826, -0.98767783,
        1.7848853 ]), array([-0.62040467,  1.56917066,  1.83333875, -0.56233463, -0.98370114,
        1.82147205])]"
movec_fit,"[array([1557.73189978, -861.07623835,  507.22180112]), array([1564.28046441, -858.85564082,  546.30513225])]","[array([-0.60592208,  1.55536249,  1.84911772, -0.53009911, -0.96962842,
        1.8236486 ]), array([-0.59576325,  1.53362188,  1.84853654, -0.50865357, -0.95374327,
        1.83961717])]"
movec_fit,"[array([1570.24600519, -858.40951277,  583.56986767]), array([1575.22112966, -857.4264478 ,  614.35674888])]","[array([-0.58564675,  1.52292216,  1.86151428, -0.48449561, -0.93358721,
        1.85469515]), array([-0.57506219,  1.53996596,  1.91062927, -0.45794866, -0.9124566 ,
        1.87576672])]"
movec_fit,"[array([1580.18577101, -854.5049875 ,  637.90468   ]), array([1585.74808383, -848.74608977,  653.56999338])]","[array([-0.5690907 ,  1.51617009,  1.89010231, -0.45034384, -0.89928751,
        1.8822597 ]), array([-0.55779953,  1.53230144,  1.92505127, -0.42806932, -0.88288907,
        1.88465184])]"
movec_fit,"[array([1597.2083866 , -832.0413291 ,  662.24612338]), array([1609.87930563, -806.19433416,  645.50447496])]","[array([-0.55265805,  1.48774276,  1.85905116, -0.45422546, -0.88118986,
        1.89295276]), array([-0.52789887,  1.58055865,  1.98647404, -0.42300723, -0.86705671,
        1.87964804])]"
movec_fit,"[array([1616.81962162, -788.28605531,  623.44266283]), array([1623.55174776, -768.8838899 ,  590.93565507])]","[array([-0.53157744,  1.53036153,  1.89477901, -0.47153197, -0.89442839,
        1.86610738]), array([-0.53265328,  1.51642985,  1.84493441, -0.51430344, -0.91390273,
        1.86117999])]"
movec_fit,"[array([1627.93827272, -757.11419291,  566.46533442]), array([1631.05104183, -745.95838445,  540.63166261])]","[array([-0.52829455,  1.52989914,  1.84528765, -0.52197871, -0.92025589,
        1.84447249]), array([-0.5252661 ,  1.55007435,  1.85482824, -0.53179768, -0.92804743,
        1.83171828])]"
movel_fit,"[array([1663.80716511, -663.16739639,  386.95045826])]","[array([-0.49780337,  1.6034373 ,  1.78004495, -0.61952056, -0.93299785,
        1.77040507])]"
