breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([ 465.28518417, 1614.49792831, 1320.86820501])]","[array([ 1.70899224,  0.23023377,  0.53286576, -1.66562681,  1.79520196,
       -2.58641007])]"
1665,moveabsj,"[array([ 454.36875821, 1641.86865015, 1318.66359248])]","[array([ 1.71337711,  0.24774211,  0.51358902, -1.67264708,  1.78897863,
       -2.58658359])]"
3332,moveabsj,"[array([ 442.25060666, 1668.77264511, 1318.88577917])]","[array([ 1.71802728,  0.26496211,  0.49455348, -1.68216098,  1.78528737,
       -2.5843253 ])]"
4999,moveabsj,"[array([ 429.0109518 , 1695.1315343 , 1321.53364774])]","[array([ 1.72287534,  0.28189862,  0.47572519, -1.69410808,  1.78410989,
       -2.57964618])]"
6665,moveabsj,"[array([ 414.77459107, 1720.93824153, 1326.53893693])]","[array([ 1.72781919,  0.29859722,  0.45699953, -1.70838751,  1.78531743,
       -2.57263578])]"
8332,moveabsj,"[array([ 399.69871748, 1746.26308372, 1333.70727101])]","[array([ 1.73274088,  0.31514352,  0.43821274, -1.72481136,  1.78862554,
       -2.56350449])]"
9999,moveabsj,"[array([ 384.00949898, 1771.14974404, 1342.61431586])]","[array([ 1.73752102,  0.33158737,  0.41924532, -1.74296868,  1.79353079,
       -2.55267694])]"
11665,moveabsj,"[array([ 367.93436543, 1795.6413889 , 1352.5597576 ])]","[array([ 1.74209912,  0.34794638,  0.40003981, -1.76218162,  1.79929014,
       -2.54082546])]"
13332,moveabsj,"[array([ 351.60363108, 1819.79509997, 1362.618776  ])]","[array([ 1.74653683,  0.36420013,  0.38061652, -1.7815377 ,  1.80498269,
       -2.52882997])]"
14999,moveabsj,"[array([ 335.04659145, 1843.5648909 , 1371.7196786 ])]","[array([ 1.75103358,  0.38019684,  0.36117271, -1.79988357,  1.80958809,
       -2.51775053])]"
16665,moveabsj,"[array([ 318.1370715 , 1866.83843293, 1378.80941735])]","[array([ 1.75592438,  0.39567167,  0.34203452, -1.81596856,  1.81210013,
       -2.50871219])]"
18332,moveabsj,"[array([ 300.60695105, 1889.47619323, 1382.93055794])]","[array([ 1.76163533,  0.41028447,  0.32358936, -1.82853034,  1.81156212,
       -2.50285021])]"
19999,moveabsj,"[array([ 282.23191488, 1911.23434108, 1383.10506839])]","[array([ 1.76857992,  0.4236079 ,  0.30632432, -1.83619971,  1.80700206,
       -2.50138372])]"
21665,moveabsj,"[array([ 262.9878538 , 1931.87145321, 1378.11155388])]","[array([ 1.77704798,  0.43527651,  0.29073018, -1.83745356,  1.7973285 ,
       -2.50567548])]"
23332,moveabsj,"[array([ 243.27715017, 1951.2940455 , 1366.20257857])]","[array([ 1.78703905,  0.44518753,  0.27715645, -1.83057893,  1.78119877,
       -2.5172996 ])]"
24999,moveabsj,"[array([ 224.20993712, 1969.70652199, 1345.24207363])]","[array([ 1.79798457,  0.45369124,  0.26553949, -1.81398644,  1.7571036 ,
       -2.53786131])]"
26665,moveabsj,"[array([ 207.53981735, 1987.85288575, 1313.92889203])]","[array([ 1.80852781,  0.46168323,  0.25489764, -1.78729853,  1.72394188,
       -2.56825842])]"
28332,moveabsj,"[array([ 194.82407397, 2006.91955437, 1274.46622527])]","[array([ 1.81678477,  0.47021713,  0.24323739, -1.75330338,  1.68265116,
       -2.60698617])]"
29999,moveabsj,"[array([ 185.50168768, 2027.60799365, 1234.40789837])]","[array([ 1.82180285,  0.47962502,  0.22889882, -1.71899533,  1.63832437,
       -2.64834318])]"
31665,moveabsj,"[array([ 175.98232588, 2049.17837909, 1202.42271262])]","[array([ 1.82508293,  0.48932714,  0.21240298, -1.69203935,  1.59872063,
       -2.68438782])]"
33332,moveabsj,"[array([ 161.93090225, 2069.8290666 , 1182.51278026])]","[array([ 1.82948972,  0.49881744,  0.19608542, -1.67674906,  1.57011612,
       -2.70891487])]"
34999,moveabsj,"[array([ 140.45366853, 2087.56528251, 1174.93689101])]","[array([ 1.83731226,  0.50816097,  0.18240083, -1.67497992,  1.55661021,
       -2.71784717])]"
36665,moveabsj,"[array([ 110.78246093, 2100.75314897, 1180.9074928 ])]","[array([ 1.84936033,  0.51736437,  0.17243832, -1.68834233,  1.56153608,
       -2.70810878])]"
38332,moveabsj,"[array([  74.30722084, 2109.32390192, 1205.14054284])]","[array([ 1.86451093,  0.52605409,  0.16413818, -1.71849624,  1.58676696,
       -2.678516  ])]"
39999,moveabsj,"[array([  35.02859206, 2115.34843885, 1251.60828138])]","[array([ 1.87937234,  0.53445684,  0.1521781 , -1.76502651,  1.6297943 ,
       -2.63218175])]"
41665,moveabsj,"[array([-1.03061171e-01,  2.12172230e+03,  1.31084341e+03])]","[array([ 1.8896695 ,  0.54401793,  0.13250697, -1.81867349,  1.67840199,
       -2.58109506])]"
43332,moveabsj,"[array([ -28.5062123 , 2129.90650157, 1359.96723032])]","[array([ 1.8959398 ,  0.55518962,  0.10907269, -1.86279026,  1.71538451,
       -2.5414647 ])]"
44999,moveabsj,"[array([ -54.98542534, 2139.60794104, 1383.51958793])]","[array([ 1.9033265 ,  0.56552976,  0.09015143, -1.88610053,  1.73070531,
       -2.52279284])]"
46665,moveabsj,"[array([ -82.49892791, 2149.78301202, 1374.72665407])]","[array([ 1.91514229,  0.5720099 ,  0.08203277, -1.88245799,  1.71971   ,
       -2.53020585])]"
48332,moveabsj,"[array([-106.69067187, 2160.67095372, 1329.46379741])]","[array([ 1.92906542,  0.57586382,  0.08503671, -1.85022782,  1.68156036,
       -2.56508639])]"
49999,moveabsj,"[array([-121.04581407, 2173.99545022, 1254.82626855])]","[array([ 1.93907236,  0.58140081,  0.09094855, -1.79655857,  1.62143376,
       -2.62248522])]"
