breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([611.95115869, 106.74716387, 557.92703096])]","[array([-0.77857879,  0.06137504,  0.80775308, -3.35457677,  0.77850493,
       -5.02340371])]"
1665,moveabsj,"[array([610.4187863 , 113.71628932, 558.38004747])]","[array([-0.76791275,  0.0608476 ,  0.80447494, -3.35780835,  0.78044495,
       -5.0232995 ])]"
3332,moveabsj,"[array([609.04449934, 120.30077185, 561.54376751])]","[array([-0.757408  ,  0.05737154,  0.79832106, -3.36042358,  0.78509286,
       -5.02268954])]"
4999,moveabsj,"[array([607.79196856, 126.54249841, 567.4133152 ])]","[array([-0.74708381,  0.05098046,  0.78931708, -3.36238865,  0.79241939,
       -5.02157071])]"
6665,moveabsj,"[array([606.57422247, 132.53266058, 575.91218894])]","[array([-0.73694039,  0.04181271,  0.77756853, -3.36367964,  0.80230405,
       -5.01995459])]"
8332,moveabsj,"[array([605.25483257, 138.41528454, 586.83428237])]","[array([-0.72694309,  0.03016238,  0.76331567, -3.36430449,  0.81449309,
       -5.01787332])]"
9999,moveabsj,"[array([603.66952524, 144.35678206, 599.72323997])]","[array([-0.71704457,  0.01659092,  0.74706615, -3.36433012,  0.82849602,
       -5.01539161])]"
11665,moveabsj,"[array([601.66520325, 150.52759837, 613.82588886])]","[array([-7.07156156e-01,  1.95644997e-03,  7.29639922e-01, -3.36391202e+00,
        8.43562784e-01, -5.01259999e+00])]"
13332,moveabsj,"[array([599.15193709, 157.06703778, 628.14136892])]","[array([-0.69713404, -0.01264893,  0.71212408, -3.36329623,  0.85873994,
       -5.00959037])]"
14999,moveabsj,"[array([596.15860565, 164.01483275, 641.46563995])]","[array([-0.68683787, -0.02594296,  0.69585463, -3.36279788,  0.87289393,
       -5.00644431])]"
16665,moveabsj,"[array([592.84431131, 171.30410532, 652.5437478 ])]","[array([-0.67614126, -0.03659624,  0.682267  , -3.36276326,  0.88483366,
       -5.00321639])]"
18332,moveabsj,"[array([589.4647524 , 178.79765712, 660.14727787])]","[array([-0.66492984, -0.04328938,  0.67281762, -3.36354536,  0.89336316,
       -4.9999348 ])]"
19999,moveabsj,"[array([586.32575089, 186.32016203, 662.99420119])]","[array([-0.6531328 , -0.04461228,  0.66907026, -3.36550525,  0.89718857,
       -4.99663083])]"
21665,moveabsj,"[array([583.67483912, 193.77859308, 659.68959486])]","[array([-0.64064778, -0.03897703,  0.67273521, -3.36902923,  0.89486572,
       -4.99334473])]"
23332,moveabsj,"[array([581.51728552, 201.34170659, 648.65985243])]","[array([-0.62721978, -0.02451255,  0.68570052, -3.37455622,  0.88474847,
       -4.99012794])]"
24999,moveabsj,"[array([579.31382528, 209.66249739, 628.3517611 ])]","[array([-6.12338540e-01,  7.60593257e-04,  7.09739129e-01, -3.38255727e+00,
        8.65189957e-01, -4.98707213e+00])]"
26665,moveabsj,"[array([575.62722091, 220.03283414, 598.05460095])]","[array([-0.59522647,  0.03808143,  0.74551622, -3.39340443,  0.83530875,
       -4.98437947])]"
28332,moveabsj,"[array([568.31809741, 233.82647873, 559.76328999])]","[array([-0.57542271,  0.08582117,  0.79053089, -3.40692263,  0.7966971 ,
       -4.98245924])]"
29999,moveabsj,"[array([556.2956193 , 250.76631102, 519.8653555 ])]","[array([-0.55399623,  0.13703201,  0.83735181, -3.42174403,  0.75524577,
       -4.9817842 ])]"
31665,moveabsj,"[array([541.4701041 , 268.16304372, 486.29313802])]","[array([-0.53344741,  0.18171585,  0.87667272, -3.43573905,  0.71920766,
       -4.98247   ])]"
33332,moveabsj,"[array([527.79605894, 282.74497516, 463.98989276])]","[array([-0.51610358,  0.21193432,  0.90203769, -3.44719736,  0.69514628,
       -4.98424148])]"
34999,moveabsj,"[array([519.20289381, 292.0888487 , 455.20216503])]","[array([-0.50357759,  0.22242558,  0.9095934 , -3.45496289,  0.68747125,
       -4.98675442])]"
36665,moveabsj,"[array([518.32255926, 294.82599358, 461.68860521])]","[array([-0.49700437,  0.20923059,  0.89619428, -3.45811959,  0.69948981,
       -4.9898675 ])]"
38332,moveabsj,"[array([524.63962832, 291.54795494, 484.82454587])]","[array([-0.49612233,  0.1708679 ,  0.85997379, -3.45657633,  0.73246048,
       -4.99393465])]"
39999,moveabsj,"[array([533.10694825, 286.10090805, 523.26104536])]","[array([-0.49763873,  0.1114203 ,  0.8031349 , -3.45209409,  0.78331379,
       -4.99958905])]"
41665,moveabsj,"[array([536.37327816, 284.84918926, 567.2601071 ])]","[array([-0.49519379,  0.04646362,  0.73886954, -3.44844857,  0.83992464,
       -5.0058787 ])]"
43332,moveabsj,"[array([532.67262007, 289.93840788, 602.05858919])]","[array([-4.85864495e-01, -3.23954139e-03,  6.87681637e-01, -3.44797397e+00,
        8.85202916e-01, -5.00970989e+00])]"
44999,moveabsj,"[array([526.58527435, 297.48534307, 618.79704709])]","[array([-0.47334522, -0.02611857,  0.66289765, -3.44999113,  0.90820911,
       -5.00934369])]"
46665,moveabsj,"[array([522.35976323, 303.76244233, 612.95610862])]","[array([-0.46197251, -0.01637381,  0.67177876, -3.45371864,  0.90258513,
       -5.00475881])]"
48332,moveabsj,"[array([518.71282266, 309.90935835, 583.7111863 ])]","[array([-0.45067201,  0.02756165,  0.71544453, -3.46002486,  0.86718856,
       -4.99598673])]"
49999,moveabsj,"[array([507.94196484, 321.99298532, 535.95726024])]","[array([-0.43233414,  0.09990732,  0.78566956, -3.47176217,  0.80892495,
       -4.98398501])]"
