average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
176.89440772484272,183.99229718979703,152.42110602041728,7.590567856362295,0.05232507215774644,0.21583164195140864,0.0017765712420603924,0.03863272668550784,0.0020827780680684684,0.0061468845096593365,8.693502059400128e-05,0.0016616659090857222
