breakpoints,primitives,points,q_bp
0,movej_fit,"[array([3225.59682732, -997.22671686,  730.19462002])]","[array([-7.38242350e-17,  8.69173967e-01, -3.00196631e-01,  1.11022302e-16,
        1.14144533e+00, -6.61068748e-17])]"
2000,movel_fit,"[array([3229.47202325, -955.04419983,  736.02480939])]","[array([ 0.01301776,  0.85613241, -0.31380678,  0.00247201,  1.14910736,
       -0.01496575])]"
4000,movel_fit,"[array([3229.15156391, -919.99233298,  719.80721695])]","[array([ 2.59070004e-02,  8.47583667e-01, -3.26440104e-01, -9.35826322e-05,
        1.15026915e+00, -3.01474336e-02])]"
6000,movel_fit,"[array([3209.49376219, -928.31982343,  608.00267263])]","[array([ 0.03293299,  0.85857749, -0.33323045, -0.01922496,  1.13021557,
       -0.06190336])]"
8000,movel_fit,"[array([3206.50318128, -916.08432864,  563.61781601])]","[array([ 0.04173842,  0.86409068, -0.33197634, -0.02933223,  1.12549874,
       -0.082778  ])]"
10000,movel_fit,"[array([3201.26512519, -902.87579615,  539.31179879])]","[array([ 0.05131445,  0.86978215, -0.3314002 , -0.04223259,  1.12574958,
       -0.08769398])]"
12000,movel_fit,"[array([3194.79016228, -891.80179006,  514.2854101 ])]","[array([ 0.06117508,  0.87601074, -0.32956835, -0.05787805,  1.12325979,
       -0.08955228])]"
14000,movel_fit,"[array([3187.63938875, -882.42067806,  489.74990304])]","[array([ 0.07111364,  0.88268045, -0.32647519, -0.07539476,  1.11903664,
       -0.08907894])]"
16000,movel_fit,"[array([3179.78049821, -874.83316808,  465.60358265])]","[array([ 0.08097992,  0.88989291, -0.32218288, -0.09455332,  1.11319613,
       -0.08615729])]"
18000,movel_fit,"[array([3171.39938122, -868.70223661,  441.98003647])]","[array([ 0.09069141,  0.89776226, -0.31677635, -0.11494436,  1.10601628,
       -0.08066038])]"
20000,movel_fit,"[array([3162.75027322, -863.71270005,  419.33477916])]","[array([ 0.10022931,  0.90621659, -0.31027158, -0.13634763,  1.09761236,
       -0.07248263])]"
22000,movel_fit,"[array([3154.04832076, -859.42275135,  397.84315335])]","[array([ 0.10965161,  0.91536957, -0.3026483 , -0.15864062,  1.08816061,
       -0.06140675])]"
24000,movel_fit,"[array([3145.21671051, -855.5426135 ,  376.59801046])]","[array([ 0.11892875,  0.92560923, -0.29406417, -0.18161848,  1.0775174 ,
       -0.04684167])]"
26000,movel_fit,"[array([3136.34305619, -851.75451258,  355.47839612])]","[array([ 0.12809961,  0.9372551 , -0.28450251, -0.2052654 ,  1.06570464,
       -0.02808423])]"
28000,movel_fit,"[array([3128.81290741, -845.21358821,  335.89904465])]","[array([ 0.13766222,  0.95027499, -0.27423324, -0.2286092 ,  1.05333217,
       -0.00453421])]"
30000,movel_fit,"[array([3124.26451601, -832.05725503,  319.03165776])]","[array([ 0.14831453,  0.96460222, -0.2638944 , -0.2502898 ,  1.04106984,
        0.02445687])]"
32000,movel_fit,"[array([3124.16540338, -808.31060703,  305.77690499])]","[array([ 0.16078908,  0.98012237, -0.2543045 , -0.26898102,  1.02956255,
        0.05949678])]"
34000,movel_fit,"[array([3130.85400895, -767.0765786 ,  298.52132762])]","[array([ 0.17634349,  0.99574754, -0.24710097, -0.28220131,  1.02017466,
        0.10009017])]"
36000,movel_fit,"[array([3145.3892734 , -701.44064473,  299.45459347])]","[array([ 0.19613063,  1.00946448, -0.24483526, -0.28723936,  1.01436611,
        0.14454316])]"
38000,movel_fit,"[array([3164.3939407 , -612.90901049,  307.32982799])]","[array([ 0.21963711,  1.01987415, -0.24889944, -0.28449321,  1.01210868,
        0.19085012])]"
40000,movel_fit,"[array([3181.8047945 , -514.06306789,  316.71853696])]","[array([ 0.24439509,  1.02766028, -0.25736801, -0.27859987,  1.01103097,
        0.23760908])]"
42000,movel_fit,"[array([3194.8439966 , -420.39752284,  322.18704923])]","[array([ 0.26768654,  1.03476466, -0.26510132, -0.27536603,  1.00737581,
        0.28327545])]"
44000,movel_fit,"[array([3205.73927612, -337.35918583,  324.50244061])]","[array([ 0.28871255,  1.04105154, -0.26871893, -0.27629387,  0.99952595,
        0.32491617])]"
46000,movel_fit,"[array([3218.99276834, -261.52197121,  326.01176961])]","[array([ 0.30794383,  1.04581328, -0.26638415, -0.27959482,  0.98600356,
        0.36098663])]"
48000,movel_fit,"[array([3236.20976283, -187.03733255,  331.31923965])]","[array([ 0.32608154,  1.04685751, -0.26037819, -0.28178391,  0.96825266,
        0.39047319])]"
50000,movel_fit,"[array([3254.34745853, -112.89381037,  343.06772597])]","[array([ 0.3429532 ,  1.04171143, -0.25621061, -0.28027679,  0.9492452 ,
        0.41319915])]"
