x,y,z,R1,R2,R3,R4,R5,R6,R7,R8,R9
2275.344600267176,376.10813550296604,999.2608695131624,0.004892746953450432,-0.3025957309529981,0.9531064393006008,-0.07391660413407605,0.9504010229698104,0.3021162543975815,-0.9972524237426228,-0.0719285697547129,-0.017716777147822396
2275.3488480903525,376.05964557168465,999.3951457355945,0.00496982522839887,-0.30255625092113836,0.9531185738751207,-0.07390783138353306,0.9504124071102068,0.3020825861766376,-0.9972526928002662,-0.07194422450431652,-0.017637892818873777
2275.353095913529,376.0111556404033,999.5294219580264,0.005046903837276929,-0.3025167692367697,0.9531307009493525,-0.07389906136579326,0.9504237899890379,0.3020489168199882,-0.9972529556190404,-0.07195987599642188,-0.01755900782127458
2275.357343736706,375.96266570912195,999.6636981804585,0.005123982779488964,-0.302477285900197,0.9531428205232024,-0.07389029408092422,0.9504351716062156,0.30201524632789345,-0.9972532121989429,-0.07197552423090824,-0.017480122155634433
2275.3615915598825,375.91417577784057,999.7979744028905,0.0052010620544393395,-0.30243780091172556,0.9531549325965768,-0.07388152952899342,0.9504465519616524,0.3019815747006136,-0.9972534625399714,-0.07199116920765491,-0.01740123582256299
2275.3658393830588,375.8656858465592,999.9322506253226,0.005278141661532429,-0.30239831427166064,0.9531670371693822,-0.07387276771006834,0.9504579310552611,0.3019479019384089,-0.9972537066421236,-0.07200681092654125,-0.017322348822669913
2275.3700872062354,375.8171959152778,1000.0665268477545,0.005355221600172568,-0.3023588259803073,0.9531791342415249,-0.07386400862421645,0.9504693088869535,0.3019142280415396,-0.9972539445053975,-0.07202244938744663,-0.017243461156564846
2275.374335029412,375.7687059839964,1000.2008030701866,0.005432301869764123,-0.3023193360379708,0.9531912238129114,-0.0738552522715052,0.9504806854566422,0.30188055301026595,-0.9972541761297908,-0.07203808459025042,-0.017164572824857456
2275.378582852589,375.72021605271505,1000.3350792926186,0.005509382469711443,-0.3022798444449565,0.9532033058834485,-0.07384649865200199,0.9504920607642395,0.3018468768448482,-0.9972544015153014,-0.07205371653483206,-0.017085683828157415
2275.3828306757655,375.6717261214337,1000.4693555150507,0.005586463399418877,-0.3022403512015694,0.9532153804530424,-0.07383774776577424,0.950503434809658,0.30181319954554653,-0.9972546206619274,-0.07206934522107097,-0.017006794167074395
2275.387078498942,375.62323619015234,1000.6036317374826,0.0056635446582907695,-0.3022008563081149,0.9532274475216003,-0.07382899961288933,0.9505148075928103,0.3017795211126213,-0.9972548335696665,-0.07208497064884663,-0.016927903842218067
2275.391326322119,375.57474625887096,1000.7379079599147,0.005740626245731465,-0.30216135976489816,0.9532395070890286,-0.07382025419341459,0.9505261791136081,0.3017458415463327,-0.9972550402385171,-0.07210059281803853,-0.016849012854198125
2275.3955741452955,375.5262563275896,1000.8721841823467,0.00581770816114531,-0.3021218615722246,0.9532515591552341,-0.0738115115074174,0.9505375493719646,0.30171216084694114,-0.9972552406684769,-0.07211621172852616,-0.016770121203624252
2275.399821968472,375.4777663963082,1001.0064604047786,0.005894790403936634,-0.3020823617303994,0.9532636037201239,-0.07380277155496504,0.9505489183677917,0.3016784790147069,-0.9972554348595445,-0.0721318273801891,-0.016691228891106143
2275.4040697916485,375.4292764650268,1001.1407366272107,0.005971872973509777,-0.3020428602397278,0.9532756407836048,-0.0737940343361248,0.9505602861010021,0.3016447960498902,-0.9972556228117176,-0.0721474397729069,-0.016612335917253494
2275.408317614825,375.3807865337455,1001.2750128496427,0.006048955869269073,-0.3020033571005151,0.9532876703455835,-0.07378529985096399,0.9505716525715082,0.30161111195275137,-0.9972558045249948,-0.07216304890655914,-0.01653344228267601
2275.412565438002,375.3322966024641,1001.4092890720748,0.006126039090618846,-0.3019638523130669,0.9532996924059673,-0.07377656809954981,0.9505830177792226,0.30157742672355076,-0.9972559799993743,-0.07217865478102548,-0.0164545479879834
2275.4168132611785,375.28380667118273,1001.5435652945067,0.006203122636963449,-0.3019243458776882,0.9533117069646636,-0.07376783908194957,0.9505943817240576,0.30154374036254883,-0.9972561492348544,-0.07219425739618547,-0.01637565303378538
2275.421061084355,375.23531673990135,1001.6778415169388,0.006280206507707172,-0.3018848377946845,0.9533237140215789,-0.07375911279823037,0.9506057444059258,0.30151005287000565,-0.9972563122314334,-0.07220985675191889,-0.01629675742069167
2275.425308907532,375.18682680861997,1001.8121177393708,0.006357290702254363,-0.30184532806436115,0.9533357135766208,-0.07375038924845947,0.9506171058247396,0.3014763642461818,-0.9972564689891099,-0.07222545284810537,-0.01621786114931199
2275.4295567307086,375.1383368773386,1001.9463939618029,0.006434375220009335,-0.30180581668702355,0.9533477056296964,-0.07374166843270405,0.9506284659804116,0.3014426744913375,-0.9972566195078822,-0.07224104568462465,-0.016138964220256076
2275.4338045538852,375.08984694605726,1002.0806701842348,0.006511460060376413,-0.301766303662977,0.9533596901807132,-0.07373295035103124,0.9506398248728544,0.30140898360573326,-0.997256763787749,-0.07225663526135644,-0.016060066634133653
2275.438052377062,375.0413570147759,1002.2149464066669,0.006588545222759905,-0.30172678899252703,0.9533716672295786,-0.07372423500350812,0.9506511825019803,0.30137529158962933,-0.9972569018287089,-0.07227222157818054,-0.015981168391554466
2275.442300200238,374.9928670834945,1002.3492226290989,0.0066656307065641315,-0.3016872726759789,0.9533836367761997,-0.07371552239020188,0.9506625388677019,0.3013415984432862,-0.9972570336307602,-0.07228780463497672,-0.01590226949312826
