x,y,z,R1,R2,R3,R4,R5,R6,R7,R8,R9
700.7883135692936,616.5744711290474,998.846520633838,0.03156557860776143,-0.2946642709781778,0.9550793588263,-0.04398152950225808,0.9542204659154251,0.29585288149820516,-0.9985335444088994,-0.05134461838448096,0.017160735798700096
700.7777657661704,616.6336961797855,998.7775983550368,0.03151407983278112,-0.29472436966475624,0.9550625155967567,-0.04404431964045354,0.9541994378984052,0.2959113560203071,-0.9985324034199906,-0.05139045281060969,0.017089782918979605
700.7672179630473,616.6929212305237,998.7086760762355,0.0314625848888963,-0.294784469568895,0.95504566500932,-0.04410711280017759,0.9541784033038578,0.29596982492972634,-0.9985312555711722,-0.05143628261728998,0.017018827162083493
700.7566701599242,616.7521462812617,998.6397537974343,0.031411093776660015,-0.29484457068994874,0.955028807064171,-0.044169908980755394,0.9541573621320091,0.2960282882258344,-0.9985301008624556,-0.05148210780402965,0.01694786852877426
700.7461223568012,616.8113713319999,998.570831518633,0.031359606496625295,-0.2949046730272724,0.9550119417614915,-0.04423270818151212,0.9541363143830859,0.29608674590800266,-0.9985289392938524,-0.05152792837033654,0.016876907019814452
700.735574553678,616.870596382738,998.5019092398318,0.03130812304934513,-0.2949647765802208,0.9549950691014626,-0.044295510401772924,0.9541152600573147,0.296145197975603,-0.9985277708653744,-0.051573744315718525,0.016805942635966638
700.7250267505549,616.9298214334761,998.4329869610305,0.031256643435372454,-0.2950248813481487,0.9549781890842663,-0.04435831564086289,0.9540941991549222,0.29620364442800695,-0.998526595577033,-0.051619555639683574,0.016734975377993427
700.7144789474318,616.9890464842142,998.3640646822292,0.031205167655260168,-0.29508498733041094,0.9549613017100842,-0.04442112389810711,0.9540731316761352,0.2962620852645863,-0.9985254134288402,-0.05166536234173967,0.01666400524665745
700.7039311443086,617.0482715349524,998.295142403428,0.031153695709561127,-0.2951450945263622,0.9549444069790978,-0.044483935172830606,0.9540520576211804,0.2963205204847129,-0.9985242244208077,-0.05171116442139485,0.016593032242721368
700.6933833411855,617.1074965856905,998.2262201246267,0.03110222759882814,-0.2952052029353572,0.9549275048914893,-0.04454674946435837,0.9540309769902848,0.2963789500877586,-0.9985230285529475,-0.05175696187815723,0.016522056366947896
700.6828355380625,617.1667216364286,998.1572978458255,0.031050763323614016,-0.2952653125567508,0.9549105954474404,-0.04460956677201542,0.9540098897836755,0.2964373740730954,-0.9985218258252716,-0.05180275471153491,0.016451077620099726
700.6722877349393,617.2259466871667,998.0883755670242,0.030999302884471475,-0.29532542338989765,0.9548936786471333,-0.04467238709512667,0.9539887960015795,0.29649579244009516,-0.998520616237792,-0.0518485429210361,0.016380096002939645
700.6617399318162,617.2851717379049,998.019453288223,0.030947846281953198,-0.2953855354341525,0.9548767544907497,-0.04473521043301701,0.9539676956442236,0.29655420518812997,-0.998519399790521,-0.051894326506169056,0.01630911151623043
700.6511921286931,617.3443967886429,997.9505310094218,0.03089639351661186,-0.2954456486888701,0.9548598229784724,-0.044798036785011354,0.9539465887118355,0.29661261231657216,-0.9985181764834706,-0.05194010546644205,0.0162381241607349
700.64064432557,617.4036218393811,997.8816087306204,0.030844944589000046,-0.29550576315340504,0.9548428841104829,-0.04486086615043451,0.9539254752046419,0.2966710138247936,-0.9985169463166534,-0.05198587980136346,0.016167133937215916
700.6300965224468,617.4628468901192,997.8126864518192,0.030793499499670352,-0.295565878827112,0.9548259378869642,-0.04492369852861132,0.9539043551228704,0.2967294097121667,-0.9985157092900814,-0.05203164951044161,0.01609614084643634
700.6195487193237,617.5220719408574,997.7437641730179,0.0307420582491753,-0.2956259957093457,0.9548089843080982,-0.04498653391886654,0.9538832284667486,0.29678779997806376,-0.9985144654037672,-0.052077414593185,0.0160251448891591
700.6090009162007,617.5812969915954,997.6748418942167,0.03069062083806736,-0.2956861137994607,0.9547920233740677,-0.04504937232052494,0.9538620952365037,0.2968461846218571,-0.9985132146577234,-0.052123175049102084,0.015954146066147132
700.5984531130775,617.6405220423336,997.6059196154154,0.030639187266899005,-0.29574623309681175,0.9547750550850551,-0.0451122137329112,0.9538409554323634,0.2969045636429192,-0.9985119570519624,-0.05216893087770143,0.015883144378163412
700.5879053099544,617.6997470930717,997.5369973366141,0.030587757536222625,-0.2958063536007535,0.9547580794412431,-0.04517505815535003,0.9538198090545551,0.2969629370406224,-0.998510692586497,-0.0522146820784916,0.015812139825970944
700.5773575068313,617.7589721438098,997.4680750578129,0.030536331646590628,-0.2958664753106403,0.9547410964428145,-0.04523790558716611,0.9537986561033067,0.2970213048143394,-0.99850942126134,-0.05226042865098121,0.015741132410332734
700.5668097037081,617.8181971945479,997.3991527790116,0.03048490959855525,-0.2959265982258271,0.9547241060899518,-0.04530075602768397,0.9537774965788458,0.2970796669634427,-0.998508143076504,-0.05230617059467902,0.015670122132011906
700.556261900585,617.8774222452861,997.3302305002104,0.030433491392668835,-0.2959867223456683,0.9547071083828383,-0.045363609476228244,0.9537563304814002,0.29713802348730495,-0.9985068580320021,-0.05235190790909375,0.01559910899177153
700.545714097462,617.9366472960241,997.2613082214091,0.030382077029483628,-0.2960468476695184,0.9546901033216567,-0.04542646593212351,0.953735157811198,0.29719637438529894,-0.998505566127847,-0.05239764059373412,0.015528092990374706
700.5351662943389,617.9958723467623,997.1923859426079,0.03033066650955179,-0.2961069741967321,0.95467309090659,-0.04548932539469425,0.953713978568467,0.29725471965679745,-0.998504267364052,-0.05244336864810904,0.015457074128584632
700.5246184912157,618.0550973975004,997.1234636638067,0.03027925983342553,-0.2961671019266639,0.9546560711378214,-0.04555218786326497,0.9536927927534352,0.2973130593011733,-0.9985029617406299,-0.05248909207172736,0.01538605240716447
700.5140706880926,618.1143224482385,997.0545413850053,0.03022785700165693,-0.2962272308586683,0.9546390440155339,-0.04561505333716013,0.9536716003663308,0.2973713933177994,-0.9985016492575941,-0.052534810864098024,0.015315027826877447
700.5035228849695,618.1735474989766,996.9856191062041,0.030176458014798072,-0.2962873609920999,0.9546220095399112,-0.04567792181570413,0.953650401407382,0.2974297217060487,-0.9985003299149579,-0.052580525024730033,0.015244000388486821
700.4929750818463,618.2327725497147,996.9166968274028,0.030125062873400967,-0.2963474923263131,0.9546049677111362,-0.04574079329822136,0.9536291958768169,0.2974880444652942,-0.9984990037127344,-0.05262623455313243,0.015172970092755882
700.4824272787232,618.2919976004529,996.8477745486016,0.03007367157801763,-0.29640762486066247,0.9545879185293926,-0.04580366778403619,0.9536079837748639,0.297546361594909,-0.9984976706509371,-0.05267193944881429,0.015101936940447926
700.4718794756002,618.3512226511909,996.7788522698003,0.030022284129200057,-0.2964677585945024,0.954570861994864,-0.04586654527247298,0.9535867651017516,0.2976046730942664,-0.9984963307295796,-0.05271763971128471,0.01503090093232628
700.4613316724771,618.4104477019291,996.7099299909991,0.02997090052750008,-0.2965278935271875,0.9545537981077336,-0.045929425762855976,0.953565539857708,0.29766297896273936,-0.9984949839486752,-0.052763335340052946,0.014959862069154353
700.4507838693539,618.4696727526672,996.6410077121978,0.029919520773469592,-0.2965880296580721,0.9545367268681852,-0.045992309254509436,0.9535443080429619,0.29772127919970126,-0.9984936303082377,-0.0528090263346282,0.014888820351695538
