breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([179.22600778, 492.08598377, 583.32620145])]","[array([ 0.63104517, -0.63871187, -0.41893064, -0.66004259, -2.11632107,
        0.11167777])]"
714,movel_fit,"[array([193.9383381 , 476.51116014, 570.2904399 ])]","[array([ 0.62324981, -0.6367945 , -0.42144001, -0.6194225 , -2.12215435,
        0.12482057])]"
1433,movel_fit,"[array([208.84140669, 460.16392827, 558.09969533])]","[array([ 0.61155749, -0.64359696, -0.42496794, -0.57820249, -2.12023239,
        0.13772256])]"
2158,movel_fit,"[array([223.92679435, 443.03632335, 546.80363348])]","[array([ 0.59991937, -0.65132511, -0.42792709, -0.53597967, -2.11711347,
        0.15101631])]"
2885,movel_fit,"[array([239.08432885, 425.24761866, 536.50752061])]","[array([ 0.58860677, -0.65907472, -0.43030184, -0.49326681, -2.11359059,
        0.1644753 ])]"
3616,movel_fit,"[array([254.32460655, 406.78897948, 527.21312109])]","[array([ 0.57779523, -0.66618334, -0.43206434, -0.45005742, -2.11021844,
        0.1781013 ])]"
4351,movel_fit,"[array([269.61857938, 387.70132639, 518.94472022])]","[array([ 0.56707606, -0.67323328, -0.43341225, -0.40661346, -2.10649687,
        0.19173441])]"
5098,movel_fit,"[array([285.10376821, 367.81900643, 511.63652904])]","[array([ 0.55617904, -0.68038589, -0.43444164, -0.36265418, -2.10226434,
        0.20543114])]"
5862,movel_fit,"[array([300.85506162, 347.04080691, 505.28527386])]","[array([ 0.54482473, -0.68772201, -0.43522195, -0.31813398, -2.0973959 ,
        0.21915074])]"
6644,movel_fit,"[array([316.8648342 , 325.37463861, 499.92416224])]","[array([ 0.53284879, -0.69501036, -0.43576012, -0.27323801, -2.09198283,
        0.23277796])]"
7450,movel_fit,"[array([333.22906449, 302.6904621 , 495.55133494])]","[array([ 0.51994449, -0.70208037, -0.43605391, -0.2278942 , -2.08602586,
        0.24626   ])]"
8287,movel_fit,"[array([350.06256424, 278.82448489, 492.1813592 ])]","[array([ 0.50573064, -0.70883516, -0.43608119, -0.18200975, -2.0793953 ,
        0.2595444 ])]"
9159,movel_fit,"[array([367.41933627, 253.69653297, 489.85472451])]","[array([ 0.48980334, -0.71531913, -0.43582222, -0.13572079, -2.07176375,
        0.27251105])]"
10075,movel_fit,"[array([385.45393574, 227.08280021, 488.60573567])]","[array([ 0.47161757, -0.72174556, -0.43526192, -0.08898549, -2.06255031,
        0.28509156])]"
11044,movel_fit,"[array([404.32014412, 198.75733799, 488.49316293])]","[array([ 0.45054926, -0.72836499, -0.43437523, -0.04192492, -2.0510102 ,
        0.29715408])]"
12076,movel_fit,"[array([424.19370136, 168.46638334, 489.58932691])]","[array([ 0.42586288, -0.73534016, -0.43311318,  0.00517686, -2.03629943,
        0.30848165])]"
13191,movel_fit,"[array([445.44643583, 135.6645678 , 492.00076801])]","[array([ 0.3964261 , -0.74268306, -0.43136162,  0.05217023, -2.01736535,
        0.31880018])]"
14418,movel_fit,"[array([468.6255377 ,  99.5465352 , 495.90317374])]","[array([ 0.36055856, -0.75016523, -0.42889666,  0.09871407, -1.99282098,
        0.32762211])]"
15803,movel_fit,"[array([494.61305228,  58.82129729, 501.5841121 ])]","[array([ 0.31555996, -0.75725931, -0.4253118 ,  0.14411074, -1.96053941,
        0.33407337])]"
17445,movel_fit,"[array([525.32518675,  10.67850914, 509.63674402])]","[array([ 0.25598198, -0.7628372 , -0.41972689,  0.18727044, -1.91638085,
        0.33644521])]"
19569,movel_fit,"[array([565.18615336, -51.26447578, 521.39409509])]","[array([ 0.16955316, -0.76315656, -0.40963655,  0.2249229 , -1.85161876,
        0.33036184])]"
21648,movel_fit,"[array([ 604.78689388, -111.38500923,  533.49776524])]","[array([ 0.07542318, -0.7521407 , -0.39474948,  0.24029789, -1.783746  ,
        0.31416207])]"
23387,movel_fit,"[array([ 638.71467286, -161.21949581,  543.18703507])]","[array([-0.00817901, -0.73258242, -0.37758119,  0.23725255, -1.72659139,
        0.2933232 ])]"
24815,movel_fit,"[array([ 667.30366215, -201.77116753,  550.43275837])]","[array([-0.07884873, -0.70862976, -0.35947621,  0.22404606, -1.68151379,
        0.2714124 ])]"
26061,movel_fit,"[array([ 692.90893543, -236.8200339 ,  555.918667  ])]","[array([-0.14057033, -0.68071133, -0.33986509,  0.20550559, -1.64578642,
        0.24925037])]"
27182,movel_fit,"[array([ 716.56036994, -268.01995629,  559.96183031])]","[array([-0.1951013 , -0.64905755, -0.31838886,  0.18401035, -1.61829299,
        0.22745095])]"
28211,movel_fit,"[array([ 738.84225068, -296.32089175,  562.74081877])]","[array([-0.2434856 , -0.61400228, -0.29491805,  0.16104282, -1.59818282,
        0.20635468])]"
29165,movel_fit,"[array([ 760.03296748, -322.20636351,  564.36305874])]","[array([-0.28650807, -0.57611951, -0.26956213,  0.13736934, -1.58471119,
        0.18617563])]"
30062,movel_fit,"[array([ 780.45175791, -346.17398735,  564.91762936])]","[array([-0.32510364, -0.53568139, -0.24232094,  0.11329611, -1.57711087,
        0.16686469])]"
30914,movel_fit,"[array([ 800.30664286, -368.5408829 ,  564.45413793])]","[array([-0.35993388, -0.49287947, -0.21320538,  0.08901179, -1.57485523,
        0.14841356])]"
31727,movel_fit,"[array([ 819.67543032, -389.45624031,  563.00954189])]","[array([-0.39132321, -0.44801266, -0.18234536,  0.06482684, -1.57753548,
        0.13092006])]"
32508,movel_fit,"[array([ 838.66484506, -409.08897994,  560.61311843])]","[array([-0.41959569, -0.40123333, -0.14979946,  0.04096704, -1.58476316,
        0.11444112])]"
33258,movel_fit,"[array([ 857.24013169, -427.45284221,  557.30657038])]","[array([-0.44486583, -0.35301389, -0.11587516,  0.01774491, -1.59606833,
        0.09912103])]"
33989,movel_fit,"[array([ 875.64149945, -444.82938192,  553.08186164])]","[array([-0.46765311, -0.3031185 , -0.08039759, -0.00500133, -1.6111008 ,
        0.08480459])]"
34705,movel_fit,"[array([ 893.92226836, -461.28759394,  547.93444848])]","[array([-0.48821833, -0.25174008, -0.04351546, -0.02733714, -1.62945685,
        0.07146447])]"
35409,movel_fit,"[array([ 912.10976184, -476.8733897 ,  541.86895139])]","[array([-0.50682482, -0.19915608, -0.00545689, -0.04940933, -1.65066854,
        0.05902784])]"
36103,movel_fit,"[array([ 930.20763056, -491.60817376,  534.89430819])]","[array([-0.52372477, -0.14569469,  0.03348701, -0.07142219, -1.67424059,
        0.04740803])]"
36791,movel_fit,"[array([ 948.27206131, -505.55586338,  526.99999138])]","[array([-0.53921972, -0.09151371,  0.07312864, -0.09370411, -1.69974892,
        0.0364547 ])]"
37479,movel_fit,"[array([ 966.41425405, -518.8100542 ,  518.13684849])]","[array([-0.55364142, -0.03657421,  0.11340139, -0.11671846, -1.72688612,
        0.02597027])]"
38167,movel_fit,"[array([ 984.58753904, -531.33971874,  508.32225977])]","[array([-0.56719994,  0.01870116,  0.1538679 , -0.14081878, -1.75512561,
        0.01582258])]"
38861,movel_fit,"[array([1002.90286159, -543.22535326,  497.493006  ])]","[array([-0.58024198,  0.07437613,  0.19441113, -0.16665902, -1.78418295,
        0.00574277])]"
39565,movel_fit,"[array([1021.41751613, -554.49448435,  485.59550956])]","[array([-0.5930656 ,  0.13034712,  0.23472845, -0.19492226, -1.81368439,
       -0.00452592])]"
40281,movel_fit,"[array([1040.13473235, -565.13896327,  472.60780671])]","[array([-0.60588517,  0.186324  ,  0.27432226, -0.22620179, -1.84312957,
       -0.01520998])]"
41012,movel_fit,"[array([1059.08400177, -575.16476507,  458.48874883])]","[array([-0.61881794,  0.24206208,  0.31268048, -0.26095733, -1.87200233,
       -0.02648508])]"
41762,movel_fit,"[array([1078.32067451, -584.58740732,  443.17215065])]","[array([-0.63184136,  0.29735286,  0.34929959, -0.29939479, -1.8997624 ,
       -0.03843378])]"
42534,movel_fit,"[array([1097.87424479, -593.40395993,  426.60432881])]","[array([-0.64481191,  0.35188577,  0.38361084, -0.34141985, -1.92579029,
       -0.05105075])]"
43332,movel_fit,"[array([1117.79913816, -601.61854943,  408.70488123])]","[array([-0.65767635,  0.40539254,  0.41501041, -0.38708902, -1.94947131,
       -0.06445003])]"
44158,movel_fit,"[array([1138.09739632, -609.20697122,  389.4324174 ])]","[array([-0.67056809,  0.45735849,  0.44251232, -0.43679271, -1.97001758,
       -0.07899375])]"
45015,movel_fit,"[array([1158.79389742, -616.15318516,  368.72437177])]","[array([-0.68367397,  0.50715746,  0.46484165, -0.49099778, -1.9864866 ,
       -0.09519665])]"
45907,movel_fit,"[array([1179.93441931, -622.44566684,  346.49309471])]","[array([-0.69681322,  0.55418435,  0.48094428, -0.54915328, -1.99795533,
       -0.11320515])]"
46838,movel_fit,"[array([1201.5631772 , -628.07055189,  322.64750029])]","[array([-0.70955166,  0.59814157,  0.49041313, -0.60991853, -2.00392993,
       -0.13280822])]"
47807,movel_fit,"[array([1223.60977161, -632.9795916 ,  297.21819766])]","[array([-0.72177365,  0.63866662,  0.49266624, -0.67262242, -2.00416295,
       -0.15415526])]"
48829,movel_fit,"[array([1246.36767902, -637.20015067,  269.81126794])]","[array([-0.73240101,  0.67676288,  0.48977377, -0.73422352, -1.9991965 ,
       -0.17582861])]"
49897,movel_fit,"[array([1269.62073856, -640.64660145,  240.62223333])]","[array([-0.74193094,  0.71200293,  0.48084384, -0.7956639 , -1.9890857 ,
       -0.19870351])]"
49999,movel_fit,"[array([1271.74687989, -640.81487981,  237.7501271 ])]","[array([-0.74143735,  0.71448161,  0.48168893, -0.79619483, -1.9870539 ,
       -0.19884654])]"
