primitives,points,q_bp
movej_fit,"[array([422.87663084, 675.96161462, 886.05606846])]","[array([-0.0532479 ,  0.54935109, -1.01313648,  0.70391889, -1.88035389,
        5.52592714])]"
movel_fit,"[array([452.99471777, 637.738149  , 896.7240842 ])]","[array([-0.09690567,  0.59881723, -1.00070278,  0.70227048, -1.83299596,
        5.52535932])]"
movel_fit,"[array([466.57332171, 621.81070987, 905.26284255])]","[array([-0.10850509,  0.6021105 , -0.99765307,  0.69648249, -1.8242953 ,
        5.53667596])]"
movel_fit,"[array([477.40384576, 602.03469887, 918.36767964])]","[array([-0.12299536,  0.60167155, -0.98967001,  0.68857999, -1.8115234 ,
        5.54913846])]"
movel_fit,"[array([483.90381168, 582.20214761, 932.98672877])]","[array([-0.136461  ,  0.59982158, -0.97941154,  0.68198981, -1.79776234,
        5.56218296])]"
movel_fit,"[array([486.33460531, 563.12458848, 948.30866281])]","[array([-0.1483462 ,  0.59689748, -0.96781601,  0.67648239, -1.78349275,
        5.57527961])]"
movel_fit,"[array([485.38646221, 545.97326381, 962.97455421])]","[array([-0.15797717,  0.59396028, -0.95581341,  0.67250774, -1.76971419,
        5.58776   ])]"
movel_fit,"[array([481.72322414, 531.02771617, 976.55542125])]","[array([-0.16542628,  0.59120494, -0.94371303,  0.66988432, -1.75671713,
        5.5992783 ])]"
movel_fit,"[array([475.54316896, 517.65301501, 989.56210384])]","[array([-0.17146953,  0.5881402 , -0.93103266,  0.66793891, -1.74393875,
        5.60989517])]"
movel_fit,"[array([ 466.94570902,  505.26983102, 1002.41519887])]","[array([-0.17676962,  0.58438441, -0.91714403,  0.66625067, -1.73108242,
        5.61989641])]"
movel_fit,"[array([ 453.8037506 ,  491.59066492, 1017.52209642])]","[array([-0.18241217,  0.57883673, -0.89904244,  0.66420274, -1.71562711,
        5.63108673])]"
movel_fit,"[array([ 432.38492869,  474.84630443, 1036.91638799])]","[array([-0.18946247,  0.56992269, -0.87225363,  0.661057  , -1.69517726,
        5.64497607])]"
movel_fit,"[array([ 398.66213789,  454.08786871, 1060.96934638])]","[array([-0.19980977,  0.55596287, -0.83154658,  0.65509214, -1.66825076,
        5.66211075])]"
movel_fit,"[array([ 371.56086527,  439.06946809, 1077.09444674])]","[array([-0.21025488,  0.54417934, -0.7976242 ,  0.64787757, -1.64877507,
        5.67381251])]"
movel_fit,"[array([ 348.47730593,  426.54230013, 1089.2203899 ])]","[array([-0.22228609,  0.53327228, -0.76694631,  0.63892086, -1.63290474,
        5.68263613])]"
movel_fit,"[array([ 328.82794194,  416.27677513, 1098.2369956 ])]","[array([-0.23560201,  0.52325502, -0.7390576 ,  0.62891423, -1.61986337,
        5.68896136])]"
movel_fit,"[array([ 310.17838238,  407.23510902, 1105.46688258])]","[array([-0.25173065,  0.51283845, -0.71061068,  0.61696631, -1.60791717,
        5.69343885])]"
movel_fit,"[array([ 291.98432605,  399.41113622, 1111.04915294])]","[array([-0.2719951 ,  0.50137644, -0.68035152,  0.60229629, -1.59657228,
        5.69577307])]"
movel_fit,"[array([ 274.91416363,  393.37568929, 1114.62376288])]","[array([-0.29711287,  0.48884406, -0.64829711,  0.58470051, -1.58605893,
        5.69533102])]"
movel_fit,"[array([ 260.28589618,  389.71967545, 1115.81751467])]","[array([-0.32730002,  0.47566501, -0.61497575,  0.56429641, -1.57677772,
        5.69146408])]"
movel_fit,"[array([ 249.91057418,  388.30586158, 1114.73827038])]","[array([-0.36280111,  0.46243433, -0.58092114,  0.54098539, -1.56916262,
        5.68405275])]"
movel_fit,"[array([ 246.01033921,  387.93617276, 1112.07975224])]","[array([-0.40432483,  0.45006277, -0.5465252 ,  0.51428943, -1.56359347,
        5.67353811])]"
movel_fit,"[array([ 250.93918428,  386.71618277, 1108.84281735])]","[array([-0.452601  ,  0.4398034 , -0.51263285,  0.48317934, -1.560138  ,
        5.66010983])]"
movel_fit,"[array([ 266.71216402,  382.40015899, 1106.08433241])]","[array([-0.50780338,  0.43296598, -0.48040163,  0.44661274, -1.55887185,
        5.64350144])]"
movel_fit,"[array([ 293.30105117,  372.99608006, 1104.54328959])]","[array([-0.568146  ,  0.43046253, -0.45093493,  0.40629991, -1.56032767,
        5.62412358])]"
movel_fit,"[array([ 328.50112545,  357.25701055, 1104.21502453])]","[array([-0.63081429,  0.43255732, -0.42548337,  0.36461439, -1.56396996,
        5.60228446])]"
movel_fit,"[array([ 370.15289834,  333.83126716, 1104.97612118])]","[array([-0.694596  ,  0.43905891, -0.40421754,  0.322319  , -1.56927248,
        5.57827368])]"
movel_fit,"[array([ 414.57868405,  303.17279143, 1106.018432  ])]","[array([-0.75699032,  0.44921697, -0.38776343,  0.28160607, -1.57514627,
        5.5528475 ])]"
movel_fit,"[array([ 457.7278295 ,  267.93732135, 1106.19807787])]","[array([-0.81448407,  0.46198528, -0.37632131,  0.24530202, -1.580558  ,
        5.52718788])]"
movel_fit,"[array([ 472.91893164,  254.39965772, 1105.812047  ])]","[array([-0.83340961,  0.46756844, -0.37357682,  0.23363045, -1.58236206,
        5.5179396 ])]"
movel_fit,"[array([ 563.31508741,  174.45621416, 1101.1957149 ])]","[array([-0.9124731 ,  0.49579293, -0.37057822,  0.13996914, -1.58574949,
        5.44121201])]"
