primitives,points,q_bp
movej_fit,"[array([423.67237883, 684.71010199, 909.4312422 ])]","[array([-0.01955128,  0.43498602, -1.02599909,  0.69346325, -1.95937364,
        5.59375796])]"
movel_fit,"[array([452.78078903, 637.89224516, 896.67515575])]","[array([-0.09639762,  0.59897132, -1.00135195,  0.70162665, -1.83237305,
        5.52483404])]"
movel_fit,"[array([465.92630904, 622.05809566, 905.14513934])]","[array([-0.10783261,  0.602439  , -0.99958495,  0.69544023, -1.82254761,
        5.5351953 ])]"
movel_fit,"[array([476.56109709, 602.29160944, 918.14500861])]","[array([-0.12242127,  0.60239504, -0.99211796,  0.68751666, -1.80906543,
        5.54707543])]"
movel_fit,"[array([483.14494727, 582.39879375, 932.6981229 ])]","[array([-0.13611886,  0.60083581, -0.98154257,  0.6811932 , -1.79531765,
        5.56015248])]"
movel_fit,"[array([485.66504646, 563.27065795, 947.98918794])]","[array([-0.14817882,  0.59803415, -0.96964767,  0.67591593, -1.78117805,
        5.57337895])]"
movel_fit,"[array([484.80981801, 546.07601189, 962.63913371])]","[array([-0.15793824,  0.59516006, -0.95734696,  0.67212743, -1.76757616,
        5.58602319])]"
movel_fit,"[array([481.2320434 , 531.09401264, 976.22201832])]","[array([-0.16548152,  0.59239334, -0.94498535,  0.669654  , -1.75478682,
        5.59772569])]"
movel_fit,"[array([475.09384402, 517.68975883, 989.21984167])]","[array([-0.17161157,  0.58934506, -0.93217046,  0.66782937, -1.742095  ,
        5.60842821])]"
movel_fit,"[array([ 466.52884346,  505.28056045, 1002.06913523])]","[array([-0.17698616,  0.58557676, -0.91818256,  0.66624692, -1.7293195 ,
        5.61851166])]"
movel_fit,"[array([ 453.4492898 ,  491.58139822, 1017.20800468])]","[array([-0.18266009,  0.57987784, -0.89992155,  0.66428049, -1.71410111,
        5.6299087 ])]"
movel_fit,"[array([ 432.15579409,  474.82694236, 1036.69186225])]","[array([-0.18966596,  0.57062902, -0.87282121,  0.66116399, -1.6941558 ,
        5.64420852])]"
movel_fit,"[array([ 398.54837844,  454.06463193, 1060.86803683])]","[array([-0.19995171,  0.55623433, -0.83184149,  0.65520005, -1.66778591,
        5.66178462])]"
movel_fit,"[array([ 371.52489849,  439.03792182, 1077.08540547])]","[array([-0.21037079,  0.54417619, -0.79771435,  0.64798798, -1.64868982,
        5.67378088])]"
movel_fit,"[array([ 348.50976919,  426.50866296, 1089.28943539])]","[array([-0.22236131,  0.53308029, -0.76683951,  0.63900544, -1.63313257,
        5.68283084])]"
movel_fit,"[array([ 328.91377681,  416.23940805, 1098.38138263])]","[array([-0.23564857,  0.52289651, -0.73878508,  0.62897748, -1.62036532,
        5.68934449])]"
movel_fit,"[array([ 310.31690891,  407.17566682, 1105.67240286])]","[array([-0.25179489,  0.51239655, -0.71014154,  0.61704715, -1.60864756,
        5.69398421])]"
movel_fit,"[array([ 292.16233566,  399.31115352, 1111.30404534])]","[array([-0.27212675,  0.50090508, -0.67969421,  0.60243594, -1.59747396,
        5.69645401])]"
movel_fit,"[array([ 275.09818358,  393.22001896, 1114.90389632])]","[array([-0.29736431,  0.48839464, -0.64752755,  0.5849406 , -1.58701692,
        5.69609226])]"
movel_fit,"[array([ 260.42222939,  389.53295204, 1116.04703839])]","[array([-0.32764356,  0.47536292, -0.61428879,  0.56460525, -1.57752838,
        5.69212738])]"
movel_fit,"[array([ 249.97431363,  388.17660129, 1114.85647936])]","[array([-0.36304903,  0.46232147, -0.58052328,  0.54119905, -1.56953608,
        5.68442282])]"
movel_fit,"[array([ 246.06282215,  387.82488846, 1112.17845145])]","[array([-0.40452647,  0.44999883, -0.54616566,  0.51445657, -1.56390824,
        5.67384184])]"
movel_fit,"[array([ 250.98128553,  386.62389029, 1108.92676352])]","[array([-0.45275727,  0.43976634, -0.51231644,  0.48330409, -1.56040889,
        5.66035432])]"
movel_fit,"[array([ 266.73890756,  382.58766962, 1106.00042341])]","[array([-0.50738311,  0.43301156, -0.48068997,  0.44628454, -1.55868152,
        5.64312564])]"
movel_fit,"[array([ 293.47225411,  373.38881715, 1104.42186223])]","[array([-0.5671567 ,  0.43058361, -0.45125022,  0.40554431, -1.56017516,
        5.62337324])]"
movel_fit,"[array([ 328.87243339,  357.71972459, 1104.13820056])]","[array([-0.62944841,  0.43278896, -0.42543407,  0.36358701, -1.56411759,
        5.60138496])]"
movel_fit,"[array([ 370.81666161,  334.24056641, 1104.98680722])]","[array([-0.6929136 ,  0.43961892, -0.40329886,  0.32106385, -1.56996656,
        5.57732543])]"
movel_fit,"[array([ 415.25824309,  303.3387248 , 1106.10105651])]","[array([-0.75566768,  0.44993517, -0.38630398,  0.28062105, -1.57610425,
        5.55220176])]"
movel_fit,"[array([ 457.75827104,  267.79505843, 1106.23766421])]","[array([-0.81465284,  0.46219237, -0.37583408,  0.24542924, -1.58080232,
        5.52736543])]"
movel_fit,"[array([ 472.94937319,  254.2573948 , 1105.85163334])]","[array([-0.83357273,  0.46777763, -0.37308414,  0.23375402, -1.58261264,
        5.51811105])]"
movel_fit,"[array([ 566.74435891,  170.09448909, 1081.48318328])]","[array([-0.9123763 ,  0.55178018, -0.35851545,  0.13993603, -1.54226285,
        5.4350246 ])]"
