primitives,points,q_bp
movej_fit,"[array([ 453.85879528, -412.15504329, -344.12934371])]","[array([-1.46363675,  1.63984634, -0.02802438, -0.78176104, -1.21354085,
        0.05420981])]"
movel_fit,"[array([ 426.44571731, -451.07426948, -228.74725426])]","[array([-1.51540354,  1.54835017, -0.07528509, -0.74757895, -1.33498883,
        0.05959153])]"
movel_fit,"[array([ 417.69639041, -464.4162955 , -190.43869128])]","[array([-1.53187609,  1.53012035, -0.07852616, -0.74090067, -1.38751741,
        0.06582155])]"
movel_fit,"[array([ 409.0744894 , -477.91150587, -149.94638659])]","[array([-1.54264664,  1.51443169, -0.07399778, -0.73187926, -1.44835849,
        0.07462398])]"
movel_fit,"[array([ 400.69837046, -494.43646013, -109.47074032])]","[array([-1.5593104 ,  1.50244617, -0.072086  , -0.73318815, -1.51006816,
        0.07856934])]"
movel_fit,"[array([ 392.205508  , -512.79009445,  -69.45859769])]","[array([-1.57456888,  1.49178356, -0.06754304, -0.73723668, -1.57281052,
        0.08302049])]"
movel_fit,"[array([ 384.15296149, -534.04198262,  -30.86684517])]","[array([-1.5912074 ,  1.48076681, -0.06444803, -0.74794666, -1.63225491,
        0.08501795])]"
movel_fit,"[array([ 376.95548514, -558.31710487,    5.86584903])]","[array([-1.60659013,  1.46882679, -0.05935549, -0.76343169, -1.68848036,
        0.08524812])]"
movel_fit,"[array([ 370.20450693, -584.3004912 ,   41.22286506])]","[array([-1.6208887 ,  1.45558563, -0.05381968, -0.78292987, -1.74118662,
        0.08465223])]"
movel_fit,"[array([ 363.90207131, -611.52634193,   75.39487956])]","[array([-1.63342203,  1.44182328, -0.04647848, -0.80572322, -1.79137374,
        0.08368228])]"
movel_fit,"[array([ 357.51215758, -645.39209553,  114.05923297])]","[array([-1.64593027,  1.42609996, -0.03459088, -0.83799281, -1.84762116,
        0.08136676])]"
movel_fit,"[array([ 350.36098694, -691.7540829 ,  162.24317533])]","[array([-1.65939383,  1.40605469, -0.01449898, -0.88850941, -1.91526903,
        0.07694316])]"
movel_fit,"[array([ 343.11786433, -756.15467609,  221.87230765])]","[array([-1.67307512,  1.38106735,  0.02096598, -0.97020446, -1.99203681,
        0.06887073])]"
movel_fit,"[array([ 338.97502027, -804.39101705,  262.92641472])]","[array([-1.68099835,  1.3628549 ,  0.05420537, -1.03819345, -2.03622421,
        0.06384934])]"
movel_fit,"[array([ 336.20607226, -843.5675191 ,  295.29427912])]","[array([-1.68567383,  1.35039067,  0.08745993, -1.09740561, -2.06673203,
        0.05984509])]"
movel_fit,"[array([ 333.71118993, -876.49149033,  322.11070421])]","[array([-1.68976204,  1.33961346,  0.11998471, -1.14827476, -2.08620811,
        0.05821493])]"
movel_fit,"[array([ 330.85877021, -907.83871959,  347.75870043])]","[array([-1.69422999,  1.32915885,  0.15556842, -1.19683442, -2.09956197,
        0.05821762])]"
movel_fit,"[array([ 326.97971307, -938.56757812,  373.60066447])]","[array([-1.69981018,  1.31840302,  0.19641045, -1.24323588, -2.10760946,
        0.06129858])]"
movel_fit,"[array([ 321.55721606, -968.31682719,  399.84837916])]","[array([-1.70694976,  1.30759949,  0.24314125, -1.28604002, -2.11084685,
        0.06809319])]"
movel_fit,"[array([ 314.04040894, -996.64474343,  426.73453289])]","[array([-1.71631425,  1.29615263,  0.29537739, -1.32361657, -2.10925951,
        0.07919813])]"
movel_fit,"[array([  304.08203969, -1022.62883101,   454.78635973])]","[array([-1.72802965,  1.28320751,  0.35082591, -1.35501672, -2.10410749,
        0.09498267])]"
movel_fit,"[array([  291.25925858, -1045.69903409,   483.98307936])]","[array([-1.74181181,  1.27024561,  0.40931384, -1.38084448, -2.09833544,
        0.11428811])]"
movel_fit,"[array([  275.30531905, -1064.62818348,   514.8423746 ])]","[array([-1.75723859,  1.25737658,  0.46824537, -1.40229277, -2.09531192,
        0.13591935])]"
movel_fit,"[array([  256.03148075, -1078.11047112,   547.73943488])]","[array([-1.7737385 ,  1.24547371,  0.52683917, -1.42098038, -2.09888642,
        0.15792367])]"
movel_fit,"[array([  234.02945917, -1085.15520028,   583.0820811 ])]","[array([-1.79073184,  1.23370032,  0.58354582, -1.43817978, -2.11052491,
        0.17800213])]"
movel_fit,"[array([  210.39205051, -1085.72293511,   620.87954067])]","[array([-1.8080225 ,  1.21950217,  0.63491188, -1.45471297, -2.12849273,
        0.19529454])]"
movel_fit,"[array([  187.50591712, -1079.72440896,   661.02804789])]","[array([-1.82305252,  1.20547063,  0.68557979, -1.47324522, -2.15422372,
        0.20710566])]"
movel_fit,"[array([  164.95761616, -1066.58615503,   703.34206043])]","[array([-1.83686088,  1.18702076,  0.72809777, -1.49262231, -2.1860998 ,
        0.21578415])]"
movel_fit,"[array([  142.83119881, -1047.169077  ,   747.49297104])]","[array([-1.85011381,  1.16184872,  0.75961267, -1.51259603, -2.22165983,
        0.22243553])]"
movel_fit,"[array([  137.81300584, -1040.11527767,   764.5221472 ])]","[array([-1.8512459 ,  1.15837699,  0.78149236, -1.52622968, -2.23632518,
        0.21659513])]"
movel_fit,"[array([  102.50142882, -1003.04906582,   887.38973996])]","[array([-1.86079972,  1.26595221,  1.18609453, -1.75395181, -2.3011793 ,
       -0.02456804])]"
