breakpoints,primitives,points,q_bp
0,movej_fit,"[array([1448.72987408,  244.61438488,  913.83872362])]","[array([ 0.40818834,  1.26642069,  2.02725991,  0.5885261 , -1.34156413,
        0.34147879])]"
1666,movel_fit,"[array([1426.53880107,  272.79002234,  885.87729227])]","[array([ 0.43121066,  1.26733435,  2.02304468,  0.58181823, -1.39134759,
        0.33632393])]"
3333,movel_fit,"[array([1400.42470322,  299.02415796,  859.69113079])]","[array([ 0.4544723 ,  1.2647039 ,  2.01502661,  0.5765356 , -1.44461624,
        0.33010155])]"
5000,movel_fit,"[array([1372.90547625,  326.89036001,  836.20165274])]","[array([ 0.47729837,  1.26039827,  2.00651336,  0.56645624, -1.49522434,
        0.32092265])]"
6666,movel_fit,"[array([1344.98395895,  356.28228327,  814.49576011])]","[array([ 0.50001128,  1.25595636,  1.9977407 ,  0.55321014, -1.54203584,
        0.31029229])]"
8333,movel_fit,"[array([1317.63365592,  387.4778393 ,  793.63660312])]","[array([ 0.52296765,  1.2530592 ,  1.98943843,  0.53778102, -1.58383063,
        0.29950957])]"
10000,movel_fit,"[array([1291.16561862,  420.07599064,  773.05594504])]","[array([ 0.54638246,  1.25240715,  1.98170058,  0.52146349, -1.62055494,
        0.2895227 ])]"
11666,movel_fit,"[array([1265.28113583,  453.28080877,  752.78332055])]","[array([ 0.57026056,  1.25353422,  1.97400822,  0.50525274, -1.65304495,
        0.28055331])]"
13333,movel_fit,"[array([1239.67297253,  486.64610421,  732.97781532])]","[array([ 0.59458972,  1.25587861,  1.96599549,  0.48952535, -1.68196247,
        0.27249693])]"
15000,movel_fit,"[array([1214.25550628,  519.98341268,  713.71618348])]","[array([ 0.6193614 ,  1.25919132,  1.95761681,  0.47443618, -1.7075562 ,
        0.2653206 ])]"
16666,movel_fit,"[array([1188.96185743,  553.18805998,  695.02249609])]","[array([ 0.64460728,  1.26331567,  1.94889193,  0.46014106, -1.73003569,
        0.259054  ])]"
18333,movel_fit,"[array([1163.6666862 ,  586.24069487,  676.86176247])]","[array([ 0.67044498,  1.26814738,  1.93983839,  0.44682916, -1.74966394,
        0.25378442])]"
20000,movel_fit,"[array([1138.2890061 ,  619.09010828,  659.18679637])]","[array([ 0.69699833,  1.27366267,  1.93053024,  0.4347969 , -1.7666602 ,
        0.24971351])]"
21666,movel_fit,"[array([1112.66725936,  651.63553362,  642.02707645])]","[array([ 0.72443559,  1.27972636,  1.9209409 ,  0.42444116, -1.78136564,
        0.24706263])]"
23333,movel_fit,"[array([1086.46674718,  683.74239629,  625.56647409])]","[array([ 0.75303417,  1.28595715,  1.91081618,  0.41626373, -1.79432955,
        0.24601647])]"
25000,movel_fit,"[array([1059.37631725,  715.21498835,  610.06043479])]","[array([ 0.78311879,  1.29197054,  1.89989408,  0.41092817, -1.80610619,
        0.2468696 ])]"
26666,movel_fit,"[array([1031.18292954,  745.94698258,  595.60849933])]","[array([ 0.81510732,  1.29771147,  1.8881257 ,  0.40922318, -1.81711291,
        0.25015695])]"
28333,movel_fit,"[array([1001.65611233,  775.90326228,  582.25116549])]","[array([ 0.84954207,  1.30327162,  1.87550375,  0.41206242, -1.82773867,
        0.25656191])]"
30000,movel_fit,"[array([970.51086026, 804.86808282, 570.27031654])]","[array([ 0.88697131,  1.30847671,  1.86176282,  0.42053706, -1.83853205,
        0.2667163 ])]"
31666,movel_fit,"[array([937.4450449 , 832.52027222, 560.03363243])]","[array([ 0.92792999,  1.31307585,  1.84642726,  0.43580144, -1.85014992,
        0.28116282])]"
33333,movel_fit,"[array([902.33671896, 858.604023  , 551.61376001])]","[array([ 0.97275233,  1.3172285 ,  1.82912154,  0.45868376, -1.86305307,
        0.30029829])]"
35000,movel_fit,"[array([865.38297606, 882.7753306 , 544.78060838])]","[array([ 1.02115442,  1.32138217,  1.80952939,  0.48919924, -1.87751414,
        0.32393234])]"
36666,movel_fit,"[array([826.81867506, 904.49342926, 539.09658846])]","[array([ 1.07227137,  1.32593658,  1.78708006,  0.52643647, -1.89405595,
        0.35095828])]"
38333,movel_fit,"[array([786.7168795 , 923.0527353 , 533.86342253])]","[array([ 1.12490418,  1.33131617,  1.7610252 ,  0.56871073, -1.91367181,
        0.37948452])]"
40000,movel_fit,"[array([744.98360067, 937.50770341, 528.24990752])]","[array([ 1.17766678,  1.33800315,  1.73064235,  0.61383983, -1.93791555,
        0.40708748])]"
41666,movel_fit,"[array([701.64912513, 947.05980964, 521.12355308])]","[array([ 1.22891516,  1.34691206,  1.69593013,  0.65876703, -1.96817522,
        0.43118397])]"
43333,movel_fit,"[array([657.52511191, 951.8121463 , 510.94261338])]","[array([ 1.27647729,  1.35947986,  1.6586389 ,  0.69884644, -2.00400666,
        0.44955752])]"
45000,movel_fit,"[array([612.9865963 , 951.71863755, 497.06239887])]","[array([ 1.3188767 ,  1.37628551,  1.62052221,  0.7303037 , -2.04529201,
        0.4604057 ])]"
46666,movel_fit,"[array([568.36265432, 946.82182604, 479.39947867])]","[array([ 1.35493943,  1.39740383,  1.58376765,  0.74961671, -2.09160341,
        0.46226535])]"
48333,movel_fit,"[array([524.53177332, 938.14045764, 458.24652541])]","[array([ 1.38411846,  1.4226642 ,  1.55096004,  0.75450777, -2.14058128,
        0.45518077])]"
50000,movel_fit,"[array([483.41662794, 928.18076052, 433.6233902 ])]","[array([ 1.40624097,  1.45142624,  1.52547273,  0.74350425, -2.18659909,
        0.44050266])]"
