breakpoints,primitives,points,q_bp
0,movej_fit,"[array([ 124.70608229, -461.13730899, 1276.6457868 ])]","[array([-0.51912352, -0.86024109,  0.73755721,  2.51046823, -1.98166237,
       -2.80809562])]"
500,movel_fit,"[array([ 160.42441134, -547.50784212, 1218.89721951])]","[array([-0.59132973, -0.79248966,  0.77415167,  2.50052668, -1.85878248,
       -2.79418082])]"
1000,movel_fit,"[array([ 163.91959622, -555.70797751, 1213.31485125])]","[array([-0.59663236, -0.78529812,  0.77744567,  2.49899141, -1.84750907,
       -2.79247645])]"
1500,movel_fit,"[array([ 167.37716762, -563.53741527, 1207.88408664])]","[array([-0.60077261, -0.77828884,  0.78089056,  2.49693694, -1.83689826,
       -2.7911877 ])]"
2000,movel_fit,"[array([ 170.93418411, -571.73612074, 1202.22547438])]","[array([-0.6045315 , -0.77094536,  0.78464799,  2.49429852, -1.82594827,
       -2.79051185])]"
2500,movel_fit,"[array([ 174.47916104, -579.54039475, 1196.6995624 ])]","[array([-0.60713902, -0.76378523,  0.78858404,  2.49113756, -1.81565499,
       -2.79018974])]"
3000,movel_fit,"[array([ 178.08489562, -587.39941286, 1191.10837253])]","[array([-0.60908317, -0.75649081,  0.79276704,  2.48740608, -1.80543115,
       -2.79035515])]"
3500,movel_fit,"[array([ 181.73971947, -595.43958095, 1185.37052858])]","[array([-0.6105385 , -0.74899531,  0.79724674,  2.48307978, -1.79509502,
       -2.79104466])]"
4000,movel_fit,"[array([ 185.42482326, -603.14283908, 1179.74671069])]","[array([-0.61097278, -0.74161035,  0.80191449,  2.47822322, -1.78532367,
       -2.79205939])]"
4500,movel_fit,"[array([ 189.089747  , -610.77317707, 1174.13232247])]","[array([-0.61075325, -0.73422456,  0.8068276 ,  2.47278579, -1.77578063,
       -2.79356034])]"
5000,movel_fit,"[array([ 192.81025701, -618.61412564, 1168.35102632])]","[array([-0.61016125, -0.72659223,  0.81205071,  2.46674983, -1.76607108,
       -2.79553907])]"
5500,movel_fit,"[array([ 196.48473199, -625.82599696, 1162.84880564])]","[array([-0.60840552, -0.71931207,  0.81743084,  2.46022667, -1.75729947,
       -2.79780933])]"
6000,movel_fit,"[array([ 200.28533527, -633.39293441, 1157.0666899 ])]","[array([-0.60645411, -0.71161421,  0.82315838,  2.45312068, -1.74814022,
       -2.80048197])]"
6500,movel_fit,"[array([ 204.08703765, -641.2232468 , 1151.09614749])]","[array([-0.60433526, -0.7036493 ,  0.82920912,  2.44541848, -1.73873785,
       -2.80363278])]"
