breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([ 468.60405334, 1073.42762469, 2331.67586005])]","[array([ 1.42918026, -0.44921292,  0.64770016, -2.56960509,  1.57246263,
       -1.49382433])]"
1665,moveabsj,"[array([ 504.99768518, 1097.44972392, 2297.65019702])]","[array([ 1.41169507, -0.43210102,  0.65767014, -2.54973299,  1.56619643,
       -1.49361479])]"
3332,moveabsj,"[array([ 539.15294897, 1120.74542403, 2260.19866791])]","[array([ 1.39937708, -0.41458753,  0.66811111, -2.52475661,  1.56153387,
       -1.49157869])]"
4999,moveabsj,"[array([ 571.84797649, 1145.55334079, 2219.75209193])]","[array([ 1.38838743, -0.39640039,  0.67948091, -2.50078966,  1.55505488,
       -1.49086689])]"
6665,moveabsj,"[array([ 603.32001604, 1170.73205425, 2178.16069491])]","[array([ 1.37783876, -0.37737068,  0.69055076, -2.47883305,  1.54739828,
       -1.4907953 ])]"
8332,moveabsj,"[array([ 634.00803455, 1195.85264532, 2137.29670698])]","[array([ 1.36657387, -0.35723892,  0.70019014, -2.46056592,  1.53866016,
       -1.49115509])]"
9999,moveabsj,"[array([ 663.86522645, 1220.49069443, 2098.30150044])]","[array([ 1.3545756 , -0.33607361,  0.70777675, -2.44619521,  1.52931846,
       -1.49151733])]"
11665,moveabsj,"[array([ 692.42084669, 1244.2675119 , 2061.08380019])]","[array([ 1.3427716 , -0.31426307,  0.7135056 , -2.43439221,  1.52007326,
       -1.49139293])]"
13332,moveabsj,"[array([ 719.37047005, 1267.05083497, 2025.16941891])]","[array([ 1.33181802, -0.29212302,  0.71781036, -2.42400069,  1.51133357,
       -1.49054619])]"
14999,moveabsj,"[array([ 744.62366494, 1288.79560101, 1990.3679218 ])]","[array([ 1.32189713, -0.26986192,  0.72097105, -2.41453103,  1.50326531,
       -1.48892417])]"
16665,moveabsj,"[array([ 768.21852291, 1309.43978401, 1956.58669644])]","[array([ 1.31301347, -0.24762928,  0.72319364, -2.40567912,  1.49598272,
       -1.48649602])]"
18332,moveabsj,"[array([ 790.31331897, 1328.91333253, 1923.76505311])]","[array([ 1.30506427, -0.22550095,  0.72462135, -2.39721837,  1.48958465,
       -1.48321178])]"
19999,moveabsj,"[array([ 811.10201608, 1347.09143479, 1892.07235638])]","[array([ 1.29785927, -0.20355382,  0.72528281, -2.38910132,  1.48417428,
       -1.47901536])]"
21665,moveabsj,"[array([ 830.77718117, 1363.75127601, 1861.64445083])]","[array([ 1.2912658 , -0.1818879 ,  0.72523631, -2.38112437,  1.47993731,
       -1.4737818 ])]"
23332,moveabsj,"[array([ 849.52068528, 1378.49447919, 1832.37124364])]","[array([ 1.28528539, -0.16063103,  0.72468243, -2.37266553,  1.47720553,
       -1.46725493])]"
24999,moveabsj,"[array([ 867.53662134, 1390.79248832, 1804.32439097])]","[array([ 1.27986498, -0.13994842,  0.72376248, -2.36313807,  1.47636068,
       -1.45913821])]"
26665,moveabsj,"[array([ 885.16994012, 1400.247452  , 1778.08541006])]","[array([ 1.27468735, -0.11992689,  0.72230452, -2.35252648,  1.47767294,
       -1.4492066 ])]"
28332,moveabsj,"[array([ 902.8339791 , 1406.56569829, 1754.44422322])]","[array([ 1.269342  , -0.10059477,  0.71997511, -2.34105033,  1.48137666,
       -1.43725198])]"
29999,moveabsj,"[array([ 920.82573684, 1409.26330929, 1733.9343697 ])]","[array([ 1.26361051, -0.08208457,  0.71662237, -2.32847079,  1.48782651,
       -1.4229936 ])]"
31665,moveabsj,"[array([ 939.40222276, 1407.79026125, 1716.7951268 ])]","[array([ 1.25735767, -0.06453618,  0.71220919, -2.31426552,  1.49735092,
       -1.40616353])]"
33332,moveabsj,"[array([ 958.86507445, 1401.99802028, 1703.1786425 ])]","[array([ 1.25031873, -0.04792154,  0.70656126, -2.29835129,  1.50990877,
       -1.38676764])]"
34999,moveabsj,"[array([ 979.38039204, 1392.22740861, 1692.69019173])]","[array([ 1.24231592, -0.03208576,  0.6996276 , -2.2808326 ,  1.524973  ,
       -1.36519809])]"
36665,moveabsj,"[array([1000.9130193 , 1379.01428609, 1683.74566628])]","[array([ 1.23351361, -0.01677998,  0.6918433 , -2.26118769,  1.54169559,
       -1.34202507])]"
38332,moveabsj,"[array([1023.30733315, 1362.94786207, 1673.88498479])]","[array([ 1.22432879e+00, -1.67993532e-03,  6.84008185e-01, -2.23831942e+00,
        1.55903488e+00, -1.31784483e+00])]"
39999,moveabsj,"[array([1046.3155107 , 1344.44896929, 1660.44647842])]","[array([ 1.21528764,  0.01346492,  0.67707144, -2.21079068,  1.57591363,
       -1.29318582])]"
41665,moveabsj,"[array([1069.76592382, 1324.20807064, 1641.57477218])]","[array([ 1.20665629,  0.02895298,  0.67156017, -2.17803666,  1.59109759,
       -1.26867901])]"
43332,moveabsj,"[array([1093.5330498 , 1304.15690528, 1617.19829858])]","[array([ 1.19827412,  0.04533058,  0.66706191, -2.14201033,  1.60304924,
       -1.2453841 ])]"
44999,moveabsj,"[array([1117.55473409, 1285.31307374, 1587.44438468])]","[array([ 1.19006803,  0.06291504,  0.66323605, -2.10384038,  1.61092146,
       -1.22381883])]"
46665,moveabsj,"[array([1141.83485635, 1268.58175424, 1552.74473141])]","[array([ 1.18194327,  0.08197486,  0.6596179 , -2.06474699,  1.61405388,
       -1.20441207])]"
48332,moveabsj,"[array([1166.16225559, 1255.46949388, 1514.67710997])]","[array([ 1.17385175,  0.10272214,  0.65534853, -2.02716406,  1.61212567,
       -1.18763484])]"
49999,moveabsj,"[array([1189.43656781, 1249.29516868, 1475.71493654])]","[array([ 1.16636996,  0.12525199,  0.64966435, -1.99559888,  1.60496739,
       -1.17452442])]"
