timestamp,J1,J2,J3,J4,J5,J6
 0,  16.2370,   8.0490, -37.2490, -19.8910,  33.5220,  15.6430
 8,  16.2370,   8.0490, -37.2490, -19.8910,  33.5220,  15.6430
 16,  16.2369,   8.0490, -37.2490, -19.8909,  33.5221,  15.6429
 24,  16.2366,   8.0489, -37.2493, -19.8900,  33.5225,  15.6421
 32,  16.2355,   8.0488, -37.2500, -19.8877,  33.5238,  15.6400
 40,  16.2334,   8.0486, -37.2514, -19.8833,  33.5263,  15.6359
 48,  16.2301,   8.0481, -37.2537, -19.8759,  33.5304,  15.6292
 56,  16.2250,   8.0475, -37.2571, -19.8650,  33.5366,  15.6192
 64,  16.2180,   8.0467, -37.2619, -19.8497,  33.5452,  15.6053
 72,  16.2086,   8.0456, -37.2682, -19.8296,  33.5567,  15.5868
 80,  16.1965,   8.0442, -37.2764, -19.8037,  33.5715,  15.5632
 88,  16.1812,   8.0425, -37.2866, -19.7713,  33.5902,  15.5336
 96,  16.1624,   8.0405, -37.2992, -19.7315,  33.6134,  15.4973
 112,  16.0800,   8.0323, -37.3542, -19.5593,  33.7160,  15.3404
 120,  16.0800,   8.0323, -37.3542, -19.5593,  33.7160,  15.3404
 128,  16.0422,   8.0288, -37.3792, -19.4815,  33.7632,  15.2696
 136,  15.9987,   8.0249, -37.4080, -19.3922,  33.8180,  15.1883
 144,  15.9487,   8.0207, -37.4410, -19.2905,  33.8809,  15.0959
 152,  15.8920,   8.0161, -37.4784, -19.1757,  33.9528,  14.9916
 160,  15.8280,   8.0111, -37.5204, -19.0470,  34.0341,  14.8749
 168,  15.7563,   8.0059, -37.5674, -18.9037,  34.1256,  14.7449
 176,  15.6764,   8.0003, -37.6196, -18.7451,  34.2280,  14.6012
 184,  15.5879,   7.9945, -37.6773, -18.5704,  34.3418,  14.4431
 192,  15.4906,   7.9886, -37.7406, -18.3798,  34.4674,  14.2706
 200,  15.3848,   7.9826, -37.8093, -18.1739,  34.6047,  14.0845
 208,  15.2705,   7.9767, -37.8831, -17.9534,  34.7537,  13.8854
 216,  15.1480,   7.9710, -37.9621, -17.7190,  34.9141,  13.6740
 224,  15.0175,   7.9657, -38.0459, -17.4715,  35.0859,  13.4510
 240,  14.5800,   7.9532, -38.3247, -16.6578,  35.6688,  12.7199
 248,  14.5800,   7.9532, -38.3247, -16.6578,  35.6688,  12.7199
 256,  14.4196,   7.9507, -38.4261, -16.3654,  35.8850,  12.4579
 264,  14.2525,   7.9491, -38.5313, -16.0641,  36.1117,  12.1884
 272,  14.0793,   7.9488, -38.6399, -15.7551,  36.3483,  11.9124
 280,  13.9002,   7.9498, -38.7516, -15.4394,  36.5945,  11.6309
 288,  13.7158,   7.9522, -38.8661, -15.1181,  36.8498,  11.3450
 296,  13.5264,   7.9562, -38.9829, -14.7923,  37.1138,  11.0555
 304,  13.3326,   7.9619, -39.1019, -14.4629,  37.3859,  10.7635
 312,  13.1347,   7.9693, -39.2227, -14.1310,  37.6659,  10.4699
 320,  12.9332,   7.9787, -39.3448, -13.7976,  37.9531,  10.1757
 328,  12.7286,   7.9901, -39.4680, -13.4637,  38.2470,   9.8817
 336,  12.5214,   8.0036, -39.5920, -13.1303,  38.5473,   9.5888
 344,  12.3118,   8.0194, -39.7163, -12.7982,  38.8532,   9.2979
 352,  12.1005,   8.0374, -39.8406, -12.4684,  39.1644,   9.0098
 368,  11.4586,   8.1063, -40.2112, -11.4987,  40.1259,   8.1679
 376,  11.4586,   8.1063, -40.2112, -11.4987,  40.1259,   8.1679
 384,  11.2425,   8.1343, -40.3334, -11.1826,  40.4551,   7.8953
 392,  11.0256,   8.1648, -40.4548, -10.8704,  40.7883,   7.6269
 400,  10.8078,   8.1980, -40.5752, -10.5622,  41.1256,   7.3628
 408,  10.5895,   8.2339, -40.6945, -10.2580,  41.4665,   7.1031
 416,  10.3706,   8.2724, -40.8125,  -9.9581,  41.8111,   6.8480
 424,  10.1513,   8.3136, -40.9292,  -9.6625,  42.1590,   6.5975
 432,   9.9316,   8.3576, -41.0443,  -9.3711,  42.5103,   6.3515
 440,   9.7115,   8.4044, -41.1580,  -9.0839,  42.8650,   6.1100
 448,   9.4910,   8.4540, -41.2701,  -8.8008,  43.2229,   5.8728
 456,   9.2702,   8.5063, -41.3805,  -8.5215,  43.5841,   5.6398
 464,   9.0490,   8.5615, -41.4893,  -8.2462,  43.9485,   5.4110
 472,   8.8275,   8.6196, -41.5962,  -7.9745,  44.3160,   5.1861
 480,   8.6056,   8.6806, -41.7014,  -7.7066,  44.6867,   4.9653
 496,   7.9379,   8.8810, -42.0056,  -6.9239,  45.8170,   4.3254
 504,   7.9379,   8.8810, -42.0056,  -6.9239,  45.8170,   4.3254
 512,   7.7148,   8.9537, -42.1030,  -6.6698,  46.1997,   4.1194
 520,   7.4913,   9.0295, -42.1985,  -6.4189,  46.5854,   3.9170
 528,   7.2676,   9.1082, -42.2918,  -6.1711,  46.9739,   3.7180
 536,   7.0436,   9.1899, -42.3830,  -5.9265,  47.3653,   3.5223
 544,   6.8193,   9.2746, -42.4721,  -5.6849,  47.7595,   3.3299
 552,   6.5948,   9.3624, -42.5590,  -5.4462,  48.1564,   3.1407
 560,   6.3701,   9.4531, -42.6437,  -5.2104,  48.5560,   2.9547
 568,   6.1452,   9.5470, -42.7261,  -4.9774,  48.9584,   2.7718
 576,   5.9201,   9.6439, -42.8062,  -4.7471,  49.3633,   2.5918
 584,   5.6949,   9.7438, -42.8840,  -4.5195,  49.7709,   2.4148
 592,   5.4696,   9.8468, -42.9594,  -4.2944,  50.1810,   2.2407
 600,   5.2441,   9.9529, -43.0324,  -4.0719,  50.5937,   2.0694
 608,   5.0185,  10.0621, -43.1030,  -3.8519,  51.0088,   1.9008
 624,   4.3414,  10.4082, -43.2995,  -3.2060,  52.2681,   1.4110
 632,   4.3414,  10.4082, -43.2995,  -3.2060,  52.2681,   1.4110
 640,   4.1158,  10.5300, -43.3593,  -2.9952,  52.6923,   1.2528
 648,   3.8902,  10.6555, -43.4158,  -2.7868,  53.1185,   1.0972
 656,   3.6648,  10.7847, -43.4683,  -2.5805,  53.5464,    .9440
 664,   3.4397,  10.9180, -43.5167,  -2.3766,  53.9759,    .7932
 672,   3.2149,  11.0555, -43.5603,  -2.1749,  54.4068,    .6449
 680,   2.9906,  11.1976, -43.5988,  -1.9754,  54.8388,    .4989
 688,   2.7667,  11.3444, -43.6318,  -1.7782,  55.2719,    .3552
 696,   2.5434,  11.4961, -43.6589,  -1.5833,  55.7058,    .2138
 704,   2.3208,  11.6530, -43.6795,  -1.3906,  56.1402,    .0747
 712,   2.0988,  11.8152, -43.6934,  -1.2001,  56.5750,   -.0621
