breakpoints,primitives,p_bp,q_bp
0,movej_fit,"[array([453.30636219, 637.57908636, 896.77770049])]","[array([-0.09739542,  0.59867766, -0.99975959,  0.7029453 , -1.8338312 ,
        5.52607295])]"
1156,movel_fit,"[array([462.85810056, 627.35587398, 901.903244  ])]","[array([-0.10467626,  0.60158323, -0.99815162,  0.69974937, -1.82886328,
        5.5340069 ])]"
2303,movel_fit,"[array([471.78820628, 614.10783381, 910.15711458])]","[array([-0.11464085,  0.60180532, -0.99330645,  0.69412811, -1.82107707,
        5.54263028])]"
3453,movel_fit,"[array([478.62561845, 600.38737457, 919.56218064])]","[array([-0.12444923,  0.60103374, -0.9872423 ,  0.68884289, -1.81232141,
        5.55157294])]"
4619,movel_fit,"[array([483.39134562, 586.51721169, 929.7859164 ])]","[array([-0.13381115,  0.59959156, -0.9802275 ,  0.68405373, -1.8028509 ,
        5.56077603])]"
5819,movel_fit,"[array([486.14735752, 572.4824718 , 940.79817658])]","[array([-0.14276452,  0.59755241, -0.97222386,  0.67964891, -1.79263983,
        5.57026733])]"
7068,movel_fit,"[array([486.91860871, 558.63146803, 952.24448675])]","[array([-0.15102389,  0.59520406, -0.96344768,  0.67580157, -1.78194706,
        5.57993485])]"
8381,movel_fit,"[array([485.79669059, 545.39006722, 963.69710582])]","[array([-0.15826756,  0.59286678, -0.95414501,  0.67272632, -1.77109715,
        5.58959689])]"
9788,movel_fit,"[array([482.74894696, 532.7245012 , 975.20061352])]","[array([-0.1645496 ,  0.59053039, -0.94410803,  0.67036938, -1.75999213,
        5.59925803])]"
11320,movel_fit,"[array([477.4089875 , 520.25583177, 987.20871895])]","[array([-0.17021368,  0.58780837, -0.9326842 ,  0.66843744, -1.74815827,
        5.60905838])]"
13029,movel_fit,"[array([ 469.00558277,  507.40905722, 1000.40879897])]","[array([-0.17570108,  0.58412968, -0.91884674,  0.6665739 , -1.73486331,
        5.61930548])]"
15011,movel_fit,"[array([ 456.23427602,  493.56144125, 1015.55969264])]","[array([-0.18141255,  0.57885867, -0.90110696,  0.66447096, -1.71920404,
        5.63045701])]"
17504,movel_fit,"[array([ 436.15638659,  477.36256247, 1034.18866718])]","[array([-0.18819256,  0.57075827, -0.87606929,  0.66150696, -1.69925722,
        5.64359928])]"
21011,movel_fit,"[array([ 402.44960667,  456.21163948, 1058.69941725])]","[array([-0.19846627,  0.5572142 , -0.83577299,  0.65575582, -1.67145317,
        5.6607218 ])]"
23567,movel_fit,"[array([ 375.34334889,  441.14823615, 1075.00899584])]","[array([-0.20850253,  0.54583733, -0.80233118,  0.6489718 , -1.65151879,
        5.67233615])]"
25688,movel_fit,"[array([ 351.61975015,  428.26669702, 1087.59756184])]","[array([-0.22035846,  0.53497926, -0.77132199,  0.64023805, -1.63487807,
        5.68135628])]"
27455,movel_fit,"[array([ 331.55509523,  417.73457283, 1096.93113321])]","[array([-0.23344185,  0.52499969, -0.74333557,  0.63040397, -1.62131368,
        5.68785416])]"
